choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
CON,LAB,.064593591,.44130436,1840,.68870431,.46306556
CON,CON,.94864953,.40543479,1840,.68870431,.46306556
CON,LP,.16239101,.078804351,1840,.68870431,.46306556
CON,NoID,.49891514,.07445652,1840,.68870431,.46306556
LAB,LAB,.92012256,.44130436,1840,.68870431,.46031269
LAB,LP,.12467303,.078804351,1840,.68870431,.46031269
LAB,CON,.039252795,.40543479,1840,.68870431,.46031269
LAB,NoID,.3830339,.07445652,1840,.68870431,.46031269
LP,CON,.012097702,.40543479,1840,.68870431,.076621771
LP,LAB,.015283832,.44130436,1840,.68870431,.076621771
LP,LP,.71293598,.078804351,1840,.68870431,.076621771
LP,NoID,.11805096,.07445652,1840,.68870431,.076621771
