choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
PvdA,NoID,.31092814,.7302984,2614,.40789634,.31397033
PvdA,CDA,.012672933,.089135423,2614,.40789634,.31397033
PvdA,GL,.056180794,.018745217,2614,.40789634,.31397033
PvdA,PvdA,.97120893,.083779648,2614,.40789634,.31397033
PvdA,VVD,.018129313,.054322876,2614,.40789634,.31397033
PvdA,CU,.12280782,.01606733,2614,.40789634,.31397033
PvdA,D66,.051197786,.0076511092,2614,.40789634,.31397033
CDA,VVD,.018604659,.054322876,2614,.40789634,.32532093
CDA,CU,.12602781,.01606733,2614,.40789634,.32532093
CDA,PvdA,.01333196,.083779648,2614,.40789634,.32532093
CDA,D66,.052540179,.0076511092,2614,.40789634,.32532093
CDA,NoID,.31908059,.7302984,2614,.40789634,.32532093
CDA,CDA,.97224683,.089135423,2614,.40789634,.32532093
CDA,GL,.057653841,.018745217,2614,.40789634,.32532093
VVD,CU,.086485542,.01606733,2614,.40789634,.21572894
VVD,PvdA,.009148947,.083779648,2614,.40789634,.21572894
VVD,NoID,.21896641,.7302984,2614,.40789634,.21572894
VVD,GL,.039564468,.018745217,2614,.40789634,.21572894
VVD,VVD,.9544602,.054322876,2614,.40789634,.21572894
VVD,D66,.036055259,.0076511092,2614,.40789634,.21572894
VVD,CDA,.0089247199,.089135423,2614,.40789634,.21572894
D66,GL,.012427647,.018745217,2614,.40789634,.058085661
D66,NoID,.068779826,.7302984,2614,.40789634,.058085661
D66,CU,.027166085,.01606733,2614,.40789634,.058085661
D66,CDA,.0028033555,.089135423,2614,.40789634,.058085661
D66,PvdA,.0028737877,.083779648,2614,.40789634,.058085661
D66,VVD,.0040103509,.054322876,2614,.40789634,.058085661
D66,D66,.84666419,.0076511092,2614,.40789634,.058085661
GL,D66,.010122841,.0076511092,2614,.40789634,.061563689
GL,CDA,.0025056961,.089135423,2614,.40789634,.061563689
GL,VVD,.0035845332,.054322876,2614,.40789634,.061563689
GL,PvdA,.0025686498,.083779648,2614,.40789634,.061563689
GL,GL,.83042067,.018745217,2614,.40789634,.061563689
GL,NoID,.061476808,.7302984,2614,.40789634,.061563689
GL,CU,.0242816,.01606733,2614,.40789634,.061563689
CU,D66,.0034197182,.0076511092,2614,.40789634,.025330421
CU,CDA,.0008464792,.089135423,2614,.40789634,.025330421
CU,PvdA,.00086774636,.083779648,2614,.40789634,.025330421
CU,GL,.0037525548,.018745217,2614,.40789634,.025330421
CU,NoID,.020768216,.7302984,2614,.40789634,.025330421
CU,VVD,.001210934,.054322876,2614,.40789634,.025330421
CU,CU,.61323112,.01606733,2614,.40789634,.025330421
