choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"SKP.VPK.V","MP",.0506357,.0201439,2780,.6967024,.0544199
"SKP.VPK.V","BF.C",.0204868,.0953237,2780,.6967024,.0544199
"SKP.VPK.V","FP",.011151,.1294964,2780,.6967024,.0544199
"SKP.VPK.V","SAP",.0106743,.4115108,2780,.6967024,.0544199
"SKP.VPK.V","NoID",.1137353,.1201439,2780,.6967024,.0544199
"SKP.VPK.V","H.M",.0127085,.1690647,2780,.6967024,.0544199
"SKP.VPK.V","SKP.VPK.V",.8378734,.0348921,2780,.6967024,.0544199
"SKP.VPK.V","KdS",.0355145,.0158273,2780,.6967024,.0544199
"SAP","SAP",.9292225,.4115108,2780,.6967024,.4289002
"SAP","MP",.1094578,.0201439,2780,.6967024,.4289002
"SAP","SKP.VPK.V",.0449755,.0348921,2780,.6967024,.4289002
"SAP","KdS",.0767708,.0158273,2780,.6967024,.4289002
"SAP","FP",.0241048,.1294964,2780,.6967024,.4289002
"SAP","NoID",.2458585,.1201439,2780,.6967024,.4289002
"SAP","H.M",.0274717,.1690647,2780,.6967024,.4289002
"SAP","BF.C",.0442857,.0953237,2780,.6967024,.4289002
"BF.C","H.M",.0129508,.1690647,2780,.6967024,.104558
"BF.C","MP",.051601,.0201439,2780,.6967024,.104558
"BF.C","SKP.VPK.V",.0212025,.0348921,2780,.6967024,.104558
"BF.C","FP",.0113635,.1294964,2780,.6967024,.104558
"BF.C","KdS",.0361915,.0158273,2780,.6967024,.104558
"BF.C","NoID",.1159034,.1201439,2780,.6967024,.104558
"BF.C","BF.C",.8407504,.0953237,2780,.6967024,.104558
"BF.C","SAP",.0108777,.4115108,2780,.6967024,.104558
"FP","KdS",.0731488,.0158273,2780,.6967024,.170168
"FP","SAP",.0219856,.4115108,2780,.6967024,.170168
"FP","NoID",.234259,.1201439,2780,.6967024,.170168
"FP","H.M",.0261756,.1690647,2780,.6967024,.170168
"FP","BF.C",.0421964,.0953237,2780,.6967024,.170168
"FP","MP",.1042937,.0201439,2780,.6967024,.170168
"FP","FP",.9249243,.1294964,2780,.6967024,.170168
"FP","SKP.VPK.V",.0428536,.0348921,2780,.6967024,.170168
"H.M","FP",.0198466,.1294964,2780,.6967024,.1962899
"H.M","BF.C",.0364626,.0953237,2780,.6967024,.1962899
"H.M","KdS",.0632091,.0158273,2780,.6967024,.1962899
"H.M","SAP",.0189981,.4115108,2780,.6967024,.1962899
"H.M","NoID",.2024271,.1201439,2780,.6967024,.1962899
"H.M","SKP.VPK.V",.0370305,.0348921,2780,.6967024,.1962899
"H.M","H.M",.9108809,.1690647,2780,.6967024,.1962899
"H.M","MP",.0901219,.0201439,2780,.6967024,.1962899
"KdS","SKP.VPK.V",.0102597,.0348921,2780,.6967024,.0236621
"KdS","SAP",.0052636,.4115108,2780,.6967024,.0236621
"KdS","NoID",.0560847,.1201439,2780,.6967024,.0236621
"KdS","FP",.0054987,.1294964,2780,.6967024,.0236621
"KdS","H.M",.0062668,.1690647,2780,.6967024,.0236621
"KdS","MP",.0249693,.0201439,2780,.6967024,.0236621
"KdS","KdS",.7052567,.0158273,2780,.6967024,.0236621
"KdS","BF.C",.0101024,.0953237,2780,.6967024,.0236621
"MP","SAP",.0029781,.4115108,2780,.6967024,.0184047
"MP","MP",.5689207,.0201439,2780,.6967024,.0184047
"MP","FP",.0031111,.1294964,2780,.6967024,.0184047
"MP","KdS",.0099085,.0158273,2780,.6967024,.0184047
"MP","SKP.VPK.V",.0058048,.0348921,2780,.6967024,.0184047
"MP","BF.C",.0057158,.0953237,2780,.6967024,.0184047
"MP","NoID",.031732,.1201439,2780,.6967024,.0184047
"MP","H.M",.0035457,.1690647,2780,.6967024,.0184047
