choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
SPO,OVP,.055056851,.15889831,472,.40621674,.38289809
SPO,FPO,.068583138,.061440676,472,.40621674,.38289809
SPO,LIF,.11861613,.0084745763,472,.40621674,.38289809
SPO,SPO,.9187898,.20127119,472,.40621674,.38289809
SPO,Gruene,.11172853,.052966103,472,.40621674,.38289809
SPO,NoID,.34591365,.51483053,472,.40621674,.38289809
OVP,LIF,.088830382,.0084745763,472,.40621674,.28834033
OVP,SPO,.032163333,.20127119,472,.40621674,.28834033
OVP,NoID,.25905111,.51483053,472,.40621674,.28834033
OVP,OVP,.88206792,.15889831,472,.40621674,.28834033
OVP,FPO,.051361196,.061440676,472,.40621674,.28834033
OVP,Gruene,.08367233,.052966103,472,.40621674,.28834033
FPO,SPO,.024619177,.20127119,472,.40621674,.16769812
FPO,NoID,.19828868,.51483053,472,.40621674,.16769812
FPO,FPO,.84104741,.061440676,472,.40621674,.16769812
FPO,LIF,.067994528,.0084745763,472,.40621674,.16769812
FPO,OVP,.031560335,.15889831,472,.40621674,.16769812
FPO,Gruene,.064046338,.052966103,472,.40621674,.16769812
Gruene,SPO,.01276111,.20127119,472,.40621674,.097250029
Gruene,NoID,.10278101,.51483053,472,.40621674,.097250029
Gruene,Gruene,.71020234,.052966103,472,.40621674,.097250029
Gruene,FPO,.020378046,.061440676,472,.40621674,.097250029
Gruene,LIF,.035244301,.0084745763,472,.40621674,.097250029
Gruene,OVP,.016358992,.15889831,472,.40621674,.097250029
LIF,FPO,.018630233,.061440676,472,.40621674,.061694793
LIF,Gruene,.030350439,.052966103,472,.40621674,.061694793
LIF,OVP,.014955891,.15889831,472,.40621674,.061694793
LIF,SPO,.011666597,.20127119,472,.40621674,.061694793
LIF,LIF,.68931466,.0084745763,472,.40621674,.061694793
LIF,NoID,.093965538,.51483053,472,.40621674,.061694793
