choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
PvdA,CDA,.016513102,.11021672,1615,.4072288,.38062784
PvdA,NoID,.3381705,.63591331,1615,.4072288,.38062784
PvdA,VVD,.035789028,.079256967,1615,.4072288,.38062784
PvdA,PvdA,.96375924,.16656347,1615,.4072288,.38062784
PvdA,D66,.0493294,.0080495356,1615,.4072288,.38062784
CDA,D66,.055664636,.0080495356,1615,.4072288,.35668293
CDA,PvdA,.020895883,.16656347,1615,.4072288,.35668293
CDA,NoID,.3816008,.63591331,1615,.4072288,.35668293
CDA,VVD,.040385313,.079256967,1615,.4072288,.35668293
CDA,CDA,.96980315,.11021672,1615,.4072288,.35668293
VVD,PvdA,.009063608,.16656347,1615,.4072288,.18010846
VVD,D66,.024144586,.0080495356,1615,.4072288,.18010846
VVD,VVD,.91168582,.079256967,1615,.4072288,.18010846
VVD,NoID,.16551968,.63591331,1615,.4072288,.18010846
VVD,CDA,.008082442,.11021672,1615,.4072288,.18010846
D66,VVD,.012139807,.079256967,1615,.4072288,.082580782
D66,D66,.87086135,.0080495356,1615,.4072288,.082580782
D66,CDA,.0056013218,.11021672,1615,.4072288,.082580782
D66,NoID,.11470902,.63591331,1615,.4072288,.082580782
D66,PvdA,.006281293,.16656347,1615,.4072288,.082580782
