choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"SKP.VPK.V","BF.C",.0504683,.0437678,2102,.6184483,.1225751
"SKP.VPK.V","SAP",.0189867,.3325405,2102,.6184483,.1225751
"SKP.VPK.V","H.M",.0254299,.2117031,2102,.6184483,.1225751
"SKP.VPK.V","SKP.VPK.V",.8712578,.0856327,2102,.6184483,.1225751
"SKP.VPK.V","NoID",.169402,.1636537,2102,.6184483,.1225751
"SKP.VPK.V","MP",.0527357,.0404377,2102,.6184483,.1225751
"SKP.VPK.V","FP",.0545567,.049001,2102,.6184483,.1225751
"SKP.VPK.V","KdS",.0226704,.0675547,2102,.6184483,.1225751
"SAP","KdS",.0329438,.0675547,2102,.6184483,.3682405
"SAP","BF.C",.073339,.0437678,2102,.6184483,.3682405
"SAP","SAP",.9155102,.3325405,2102,.6184483,.3682405
"SAP","MP",.0766338,.0404377,2102,.6184483,.3682405
"SAP","H.M",.0369539,.2117031,2102,.6184483,.3682405
"SAP","FP",.0792801,.049001,2102,.6184483,.3682405
"SAP","SKP.VPK.V",.0381561,.0856327,2102,.6184483,.3682405
"SAP","NoID",.2461695,.1636537,2102,.6184483,.3682405
"BF.C","SKP.VPK.V",.0113503,.0856327,2102,.6184483,.0524353
"BF.C","FP",.0235834,.049001,2102,.6184483,.0524353
"BF.C","H.M",.0109927,.2117031,2102,.6184483,.0524353
"BF.C","BF.C",.7238955,.0437678,2102,.6184483,.0524353
"BF.C","SAP",.0082074,.3325405,2102,.6184483,.0524353
"BF.C","NoID",.073228,.1636537,2102,.6184483,.0524353
"BF.C","KdS",.0097998,.0675547,2102,.6184483,.0524353
"BF.C","MP",.0227962,.0404377,2102,.6184483,.0524353
"FP","SKP.VPK.V",.0101388,.0856327,2102,.6184483,.0526098
"FP","MP",.020363,.0404377,2102,.6184483,.0526098
"FP","KdS",.0087538,.0675547,2102,.6184483,.0526098
"FP","FP",.6990114,.049001,2102,.6184483,.0526098
"FP","NoID",.0654119,.1636537,2102,.6184483,.0526098
"FP","H.M",.0098193,.2117031,2102,.6184483,.0526098
"FP","SAP",.0073314,.3325405,2102,.6184483,.0526098
"FP","BF.C",.0194875,.0437678,2102,.6184483,.0526098
"H.M","SKP.VPK.V",.0272682,.0856327,2102,.6184483,.232072
"H.M","SAP",.0197177,.3325405,2102,.6184483,.232072
"H.M","BF.C",.0524115,.0437678,2102,.6184483,.232072
"H.M","MP",.0547661,.0404377,2102,.6184483,.232072
"H.M","H.M",.8762934,.2117031,2102,.6184483,.232072
"H.M","FP",.0566572,.049001,2102,.6184483,.232072
"H.M","KdS",.0235432,.0675547,2102,.6184483,.232072
"H.M","NoID",.1759242,.1636537,2102,.6184483,.232072
"KdS","SAP",.0225417,.3325405,2102,.6184483,.1181318
"KdS","MP",.0626099,.0404377,2102,.6184483,.1181318
"KdS","H.M",.0301914,.2117031,2102,.6184483,.1181318
"KdS","NoID",.2011207,.1636537,2102,.6184483,.1181318
"KdS","SKP.VPK.V",.0311736,.0856327,2102,.6184483,.1181318
"KdS","KdS",.8930894,.0675547,2102,.6184483,.1181318
"KdS","FP",.0647719,.049001,2102,.6184483,.1181318
"KdS","BF.C",.059918,.0437678,2102,.6184483,.1181318
"MP","FP",.0221392,.049001,2102,.6184483,.0482267
"MP","H.M",.0103195,.2117031,2102,.6184483,.0482267
"MP","BF.C",.0204801,.0437678,2102,.6184483,.0482267
"MP","SKP.VPK.V",.0106552,.0856327,2102,.6184483,.0482267
"MP","MP",.7100953,.0404377,2102,.6184483,.0482267
"MP","SAP",.0077048,.3325405,2102,.6184483,.0482267
"MP","KdS",.0091997,.0675547,2102,.6184483,.0482267
"MP","NoID",.0687436,.1636537,2102,.6184483,.0482267
