choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"SD","SD",.8763076,.2608696,506,.4150224,.2943552
"SD","KF",.034331,.0296443,506,.4150224,.2943552
"SD","VS",.0906746,.0019763,506,.4150224,.2943552
"SD","DKP",.0415796,.0059289,506,.4150224,.2943552
"SD","RV",.01445,.0494071,506,.4150224,.2943552
"SD","FP",.0101328,.0118577,506,.4150224,.2943552
"SD","SF",.0235408,.0197628,506,.4150224,.2943552
"SD","KrF",.0306205,.0039526,506,.4150224,.2943552
"SD","CD",.0165623,.0019763,506,.4150224,.2943552
"SD","NoID",.1208284,.5039526,506,.4150224,.2943552
"SD","V",.0165657,.1027668,506,.4150224,.2943552
"SD","DR",.0442804,.0059289,506,.4150224,.2943552
"RV","SF",.0283745,.0197628,506,.4150224,.1280983
"RV","DKP",.0501173,.0059289,506,.4150224,.1280983
"RV","KF",.0413803,.0296443,506,.4150224,.1280983
"RV","RV",.8978263,.0494071,506,.4150224,.1280983
"RV","VS",.1092931,.0019763,506,.4150224,.1280983
"RV","DR",.0533726,.0059289,506,.4150224,.1280983
"RV","NoID",.1456385,.5039526,506,.4150224,.1280983
"RV","V",.0199672,.1027668,506,.4150224,.1280983
"RV","CD",.0199631,.0019763,506,.4150224,.1280983
"RV","FP",.0122134,.0118577,506,.4150224,.1280983
"RV","KrF",.0369079,.0039526,506,.4150224,.1280983
"RV","SD",.0204902,.2608696,506,.4150224,.1280983
"KF","CD",.0068321,.0019763,506,.4150224,.0501748
"KF","SD",.0070125,.2608696,506,.4150224,.0501748
"KF","NoID",.0498431,.5039526,506,.4150224,.0501748
"KF","RV",.0059608,.0494071,506,.4150224,.0501748
"KF","SF",.0097109,.0197628,506,.4150224,.0501748
"KF","DKP",.0171521,.0059289,506,.4150224,.0501748
"KF","DR",.0182662,.0059289,506,.4150224,.0501748
"KF","FP",.0041799,.0118577,506,.4150224,.0501748
"KF","KrF",.0126313,.0039526,506,.4150224,.0501748
"KF","V",.0068335,.1027668,506,.4150224,.0501748
"KF","KF",.7300315,.0296443,506,.4150224,.0501748
"KF","VS",.0374044,.0019763,506,.4150224,.0501748
"CD","RV",.0148939,.0494071,506,.4150224,.0740498
"CD","V",.0170747,.1027668,506,.4150224,.0740498
"CD","DKP",.0428572,.0059289,506,.4150224,.0740498
"CD","SD",.0175219,.2608696,506,.4150224,.0740498
"CD","SF",.0242641,.0197628,506,.4150224,.0740498
"CD","NoID",.1245409,.5039526,506,.4150224,.0740498
"CD","VS",.0934606,.0019763,506,.4150224,.0740498
"CD","FP",.0104441,.0118577,506,.4150224,.0740498
"CD","CD",.8799983,.0019763,506,.4150224,.0740498
"CD","DR",.0456409,.0059289,506,.4150224,.0740498
