choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
FDP,CVP,.04568721,.11395101,939,.49921575,.25294718
FDP,NoID,.23607187,.45116538,939,.49921575,.25294718
FDP,SD,.22146083,.0085197017,939,.49921575,.25294718
FDP,REP,.15321879,.0063897762,939,.49921575,.25294718
FDP,POCH,.21922407,.0085197017,939,.49921575,.25294718
FDP,EVP,.12480982,.013844515,939,.49921575,.25294718
FDP,PdA,.24471813,.010649627,939,.49921575,.25294718
FDP,LdU,.1128251,.026624069,939,.49921575,.25294718
FDP,SPS,.04228837,.12460064,939,.49921575,.25294718
FDP,FDP,.86972582,.13312034,939,.49921575,.25294718
FDP,SVP,.087536298,.046858359,939,.49921575,.25294718
FDP,LPS,.12993753,.030883919,939,.49921575,.25294718
CVP,SVP,.079485357,.046858359,939,.49921575,.22233255
CVP,REP,.13912687,.0063897762,939,.49921575,.22233255
CVP,CVP,.85479206,.11395101,939,.49921575,.22233255
CVP,LdU,.10244828,.026624069,939,.49921575,.22233255
CVP,SD,.2010925,.0085197017,939,.49921575,.22233255
CVP,FDP,.038327847,.13312034,939,.49921575,.22233255
CVP,PdA,.22221078,.010649627,939,.49921575,.22233255
CVP,NoID,.21435972,.45116538,939,.49921575,.22233255
CVP,LPS,.11798684,.030883919,939,.49921575,.22233255
CVP,EVP,.11333074,.013844515,939,.49921575,.22233255
CVP,POCH,.19906147,.0085197017,939,.49921575,.22233255
CVP,SPS,.038399,.12460064,939,.49921575,.22233255
SPS,REP,.15287571,.0063897762,939,.49921575,.24553737
SPS,LPS,.12964658,.030883919,939,.49921575,.24553737
SPS,SVP,.087340288,.046858359,939,.49921575,.24553737
SPS,SD,.22096494,.0085197017,939,.49921575,.24553737
SPS,EVP,.12453035,.013844515,939,.49921575,.24553737
SPS,PdA,.24417017,.010649627,939,.49921575,.24553737
SPS,CVP,.045584906,.11395101,939,.49921575,.24553737
SPS,NoID,.23554325,.45116538,939,.49921575,.24553737
SPS,LdU,.11257246,.026624069,939,.49921575,.24553737
SPS,SPS,.8693893,.12460064,939,.49921575,.24553737
SPS,POCH,.21873318,.0085197017,939,.49921575,.24553737
SPS,FDP,.042115495,.13312034,939,.49921575,.24553737
SVP,PdA,.09159112,.010649627,939,.49921575,.083538547
SVP,NoID,.088355064,.45116538,939,.49921575,.083538547
SVP,CVP,.017099438,.11395101,939,.49921575,.083538547
SVP,REP,.057345491,.0063897762,939,.49921575,.083538547
SVP,LPS,.048631966,.030883919,939,.49921575,.083538547
SVP,EVP,.046712808,.013844515,939,.49921575,.083538547
SVP,LdU,.042227264,.026624069,939,.49921575,.083538547
SVP,SD,.082886562,.0085197017,939,.49921575,.083538547
SVP,POCH,.082049407,.0085197017,939,.49921575,.083538547
SVP,SPS,.015827348,.12460064,939,.49921575,.083538547
SVP,FDP,.015798021,.13312034,939,.49921575,.083538547
SVP,SVP,.67505991,.046858359,939,.49921575,.083538547
LPS,SD,.040775929,.0085197017,939,.49921575,.040776033
LPS,POCH,.040364094,.0085197017,939,.49921575,.040776033
LPS,LPS,.49295637,.030883919,939,.49921575,.040776033
LPS,SVP,.016117405,.046858359,939,.49921575,.040776033
LPS,LdU,.020773644,.026624069,939,.49921575,.040776033
LPS,PdA,.045058124,.010649627,939,.49921575,.040776033
LPS,NoID,.043466151,.45116538,939,.49921575,.040776033
LPS,REP,.028211035,.0063897762,939,.49921575,.040776033
LPS,EVP,.022980301,.013844515,939,.49921575,.040776033
LPS,CVP,.0084120454,.11395101,939,.49921575,.040776033
LPS,SPS,.0077862423,.12460064,939,.49921575,.040776033
LPS,FDP,.0077718147,.13312034,939,.49921575,.040776033
LdU,REP,.037333716,.0063897762,939,.49921575,.049141403
LdU,CVP,.011132272,.11395101,939,.49921575,.049141403
LdU,NoID,.057521924,.45116538,939,.49921575,.049141403
LdU,SVP,.021329338,.046858359,939,.49921575,.049141403
LdU,SD,.053961761,.0085197017,939,.49921575,.049141403
LdU,PdA,.059628699,.010649627,939,.49921575,.049141403
LdU,EVP,.030411508,.013844515,939,.49921575,.049141403
LdU,FDP,.010285009,.13312034,939,.49921575,.049141403
LdU,LdU,.5664503,.026624069,939,.49921575,.049141403
LdU,SPS,.010304102,.12460064,939,.49921575,.049141403
LdU,LPS,.03166094,.030883919,939,.49921575,.049141403
LdU,POCH,.053416744,.0085197017,939,.49921575,.049141403
EVP,PdA,.049004931,.010649627,939,.49921575,.035376981
EVP,REP,.030682141,.0063897762,939,.49921575,.035376981
EVP,NoID,.047273509,.45116538,939,.49921575,.035376981
EVP,CVP,.0091488864,.11395101,939,.49921575,.035376981
EVP,SPS,.0084682675,.12460064,939,.49921575,.035376981
EVP,LdU,.022593284,.026624069,939,.49921575,.035376981
EVP,EVP,.51497871,.013844515,939,.49921575,.035376981
EVP,POCH,.04389973,.0085197017,939,.49921575,.035376981
EVP,LPS,.026020056,.030883919,939,.49921575,.035376981
EVP,FDP,.0084525757,.13312034,939,.49921575,.035376981
EVP,SD,.04434764,.0085197017,939,.49921575,.035376981
EVP,SVP,.017529188,.046858359,939,.49921575,.035376981
CSP,SVP,2.4097033e-09,.046858359,939,.49921575,5.3371654e-09
CSP,FDP,1.1619591e-09,.13312034,939,.49921575,5.3371654e-09
