choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
SKP.VPK.V,BF.C,.0064941542,.054270461,2248,.80153173,.09446156
SKP.VPK.V,H.M,.0067383912,.12322064,2248,.80153173,.09446156
SKP.VPK.V,MP,.0051212353,.03425267,2248,.80153173,.09446156
SKP.VPK.V,SAP,.0033358331,.36565837,2248,.80153173,.09446156
SKP.VPK.V,FP,.0072920932,.099644125,2248,.80153173,.09446156
SKP.VPK.V,SKP.VPK.V,.87415075,.09030249,2248,.80153173,.09446156
SKP.VPK.V,KdS,.0042593898,.070729539,2248,.80153173,.09446156
SKP.VPK.V,NoID,.073601916,.16192171,2248,.80153173,.09446156
SAP,NoID,.24372116,.16192171,2248,.80153173,.40347946
SAP,SKP.VPK.V,.033109006,.09030249,2248,.80153173,.40347946
SAP,KdS,.014104299,.070729539,2248,.80153173,.40347946
SAP,BF.C,.02150437,.054270461,2248,.80153173,.40347946
SAP,SAP,.96572345,.36565837,2248,.80153173,.40347946
SAP,MP,.016958164,.03425267,2248,.80153173,.40347946
SAP,H.M,.022313122,.12322064,2248,.80153173,.40347946
SAP,FP,.02414662,.099644125,2248,.80153173,.40347946
BF.C,SAP,.0054189754,.36565837,2248,.80153173,.076166369
BF.C,MP,.0083193146,.03425267,2248,.80153173,.076166369
BF.C,FP,.011845819,.099644125,2248,.80153173,.076166369
BF.C,H.M,.010946344,.12322064,2248,.80153173,.076166369
BF.C,SKP.VPK.V,.016242575,.09030249,2248,.80153173,.076166369
BF.C,KdS,.0069192695,.070729539,2248,.80153173,.076166369
BF.C,NoID,.11956442,.16192171,2248,.80153173,.076166369
BF.C,BF.C,.92231607,.054270461,2248,.80153173,.076166369
FP,KdS,.0060888566,.070729539,2248,.80153173,.11325377
FP,SAP,.0047686193,.36565837,2248,.80153173,.11325377
FP,BF.C,.009283483,.054270461,2248,.80153173,.11325377
FP,H.M,.0096326228,.12322064,2248,.80153173,.11325377
FP,NoID,.10521495,.16192171,2248,.80153173,.11325377
FP,SKP.VPK.V,.014293229,.09030249,2248,.80153173,.11325377
FP,MP,.0073208762,.03425267,2248,.80153173,.11325377
FP,FP,.91134936,.099644125,2248,.80153173,.11325377
H.M,NoID,.11481135,.16192171,2248,.80153173,.13756315
H.M,KdS,.0066442066,.070729539,2248,.80153173,.13756315
H.M,BF.C,.010130207,.054270461,2248,.80153173,.13756315
H.M,SAP,.0052035539,.36565837,2248,.80153173,.13756315
H.M,FP,.011374909,.099644125,2248,.80153173,.13756315
H.M,H.M,.91895932,.12322064,2248,.80153173,.13756315
H.M,MP,.0079885963,.03425267,2248,.80153173,.13756315
H.M,SKP.VPK.V,.015596881,.09030249,2248,.80153173,.13756315
KdS,MP,.013106588,.03425267,2248,.80153173,.10867604
KdS,SKP.VPK.V,.025589215,.09030249,2248,.80153173,.10867604
KdS,NoID,.18836667,.16192171,2248,.80153173,.10867604
KdS,KdS,.95303029,.070729539,2248,.80153173,.10867604
KdS,H.M,.017245317,.12322064,2248,.80153173,.10867604
KdS,BF.C,.01662025,.054270461,2248,.80153173,.10867604
KdS,SAP,.0085372748,.36565837,2248,.80153173,.10867604
KdS,FP,.018662386,.099644125,2248,.80153173,.10867604
MP,FP,.015328804,.099644125,2248,.80153173,.066399664
MP,SAP,.0070122979,.36565837,2248,.80153173,.066399664
MP,BF.C,.013651446,.054270461,2248,.80153173,.066399664
MP,MP,.94118524,.03425267,2248,.80153173,.066399664
MP,SKP.VPK.V,.021018323,.09030249,2248,.80153173,.066399664
MP,H.M,.014164859,.12322064,2248,.80153173,.066399664
MP,KdS,.0089537185,.070729539,2248,.80153173,.066399664
MP,NoID,.15471953,.16192171,2248,.80153173,.066399664
