choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
PP,IU,.15216164,.053962901,1186,.35849461,.33145267
PP,PP,.87762272,.11804385,1186,.35849461,.33145267
PP,CIU,.22392221,.021922428,1186,.35849461,.33145267
PP,NoID,.37777025,.53338253,1186,.35849461,.33145267
PP,PSOE,.067969829,.19477235,1186,.35849461,.33145267
PSOE,CIU,.24987447,.021922428,1186,.35849461,.42377785
PSOE,PSOE,.89592373,.19477235,1186,.35849461,.42377785
PSOE,IU,.16979696,.053962901,1186,.35849461,.42377785
PSOE,NoID,.42155328,.53338253,1186,.35849461,.42377785
PSOE,PP,.082909144,.11804385,1186,.35849461,.42377785
IU,PSOE,.024673205,.19477235,1186,.35849461,.11812271
IU,IU,.65244621,.053962901,1186,.35849461,.11812271
IU,PP,.026970383,.11804385,1186,.35849461,.11812271
IU,CIU,.081284277,.021922428,1186,.35849461,.11812271
IU,NoID,.13713147,.53338253,1186,.35849461,.11812271
CIU,PSOE,.011433255,.19477235,1186,.35849461,.048730854
CIU,NoID,.063545004,.53338253,1186,.35849461,.048730854
CIU,PP,.012497738,.11804385,1186,.35849461,.048730854
CIU,IU,.02559522,.053962901,1186,.35849461,.048730854
CIU,CIU,.44491902,.021922428,1186,.35849461,.048730854
