choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"SD","CD",.0173524,.0115911,949,.5709445,.3024747
"SD","SD",.9782774,.199157,949,.5709445,.3024747
"SD","KrF",.0241169,.0115911,949,.5709445,.3024747
"SD","DKP",.120826,.0031612,949,.5709445,.3024747
"SD","DR",.040509,.0021075,949,.5709445,.3024747
"SD","KF",.0055444,.1085353,949,.5709445,.3024747
"SD","NoID",.2143224,.483667,949,.5709445,.3024747
"SD","V",.0109662,.0758693,949,.5709445,.3024747
"SD","VS",.0194444,.024236,949,.5709445,.3024747
"SD","RV",.0168291,.0231823,949,.5709445,.3024747
"SD","SF",.0093256,.0495258,949,.5709445,.3024747
"SD","FP",.0377229,.0073762,949,.5709445,.3024747
"RV","FP",.0125875,.0073762,949,.5709445,.0576748
"RV","SD",.0019773,.199157,949,.5709445,.0576748
"RV","RV",.9270931,.0231823,949,.5709445,.0576748
"RV","KF",.0018501,.1085353,949,.5709445,.0576748
"RV","KrF",.0080474,.0115911,949,.5709445,.0576748
"RV","NoID",.0715159,.483667,949,.5709445,.0576748
"RV","CD",.0057902,.0115911,949,.5709445,.0576748
"RV","VS",.0064883,.024236,949,.5709445,.0576748
"RV","V",.0036592,.0758693,949,.5709445,.0576748
"RV","DKP",.0403177,.0031612,949,.5709445,.0576748
"RV","SF",.0031118,.0495258,949,.5709445,.0576748
"RV","DR",.0135172,.0021075,949,.5709445,.0576748
"KF","DR",.0433739,.0021075,949,.5709445,.2222481
"KF","V",.0117417,.0758693,949,.5709445,.2222481
"KF","SF",.0099852,.0495258,949,.5709445,.2222481
"KF","FP",.0403908,.0073762,949,.5709445,.2222481
"KF","VS",.0208196,.024236,949,.5709445,.2222481
"KF","RV",.0180193,.0231823,949,.5709445,.2222481
"KF","SD",.0063447,.199157,949,.5709445,.2222481
"KF","NoID",.2294801,.483667,949,.5709445,.2222481
"KF","KF",.9800673,.1085353,949,.5709445,.2222481
"KF","DKP",.1293712,.0031612,949,.5709445,.2222481
"KF","CD",.0185796,.0115911,949,.5709445,.2222481
"KF","KrF",.0258225,.0115911,949,.5709445,.2222481
"CD","DKP",.0389983,.0031612,949,.5709445,.0457772
"CD","KF",.0017895,.1085353,949,.5709445,.0457772
"CD","FP",.0121756,.0073762,949,.5709445,.0457772
"CD","CD",.9246369,.0115911,949,.5709445,.0457772
"CD","NoID",.0691756,.483667,949,.5709445,.0457772
"CD","DR",.0130749,.0021075,949,.5709445,.0457772
"CD","SD",.0019126,.199157,949,.5709445,.0457772
"CD","VS",.006276,.024236,949,.5709445,.0457772
"CD","SF",.00301,.0495258,949,.5709445,.0457772
"CD","RV",.0054318,.0231823,949,.5709445,.0457772
"CD","KrF",.0077841,.0115911,949,.5709445,.0457772
"CD","V",.0035395,.0758693,949,.5709445,.0457772
"DR","V",.0013379,.0758693,949,.5709445,.0149862
"DR","KrF",.0029424,.0115911,949,.5709445,.0149862
"DR","RV",.0020532,.0231823,949,.5709445,.0149862
"DR","DR",.8159328,.0021075,949,.5709445,.0149862
"DR","NoID",.0261483,.483667,949,.5709445,.0149862
"DR","VS",.0023723,.024236,949,.5709445,.0149862
"DR","SF",.0011378,.0495258,949,.5709445,.0149862
"DR","DKP",.0147413,.0031612,949,.5709445,.0149862
"DR","CD",.0021171,.0115911,949,.5709445,.0149862
"DR","KF",.0006764,.1085353,949,.5709445,.0149862
"DR","FP",.0046024,.0073762,949,.5709445,.0149862
"DR","SD",.000723,.199157,949,.5709445,.0149862
"SF","RV",.010519,.0231823,949,.5709445,.1153912
"SF","NoID",.133962,.483667,949,.5709445,.1153912
"SF","KrF",.0150742,.0115911,949,.5709445,.1153912
"SF","SF",.9623169,.0495258,949,.5709445,.1153912
"SF","DR",.0253201,.0021075,949,.5709445,.1153912
"SF","FP",.0235787,.0073762,949,.5709445,.1153912
"SF","VS",.0121537,.024236,949,.5709445,.1153912
"SF","KF",.0034655,.1085353,949,.5709445,.1153912
"SF","CD",.0108461,.0115911,949,.5709445,.1153912
"SF","DKP",.0755221,.0031612,949,.5709445,.1153912
"SF","V",.0068544,.0758693,949,.5709445,.1153912
"SF","SD",.0037038,.199157,949,.5709445,.1153912
"DKP","V",.0002413,.0758693,949,.5709445,.0037735
"DKP","KrF",.0005306,.0115911,949,.5709445,.0037735
"DKP","FP",.00083,.0073762,949,.5709445,.0037735
"DKP","VS",.0004278,.024236,949,.5709445,.0037735
"DKP","SD",.0001304,.199157,949,.5709445,.0037735
"DKP","DKP",.4389006,.0031612,949,.5709445,.0037735
"DKP","DR",.0008913,.0021075,949,.5709445,.0037735
"DKP","RV",.0003703,.0231823,949,.5709445,.0037735
"DKP","KF",.000122,.1085353,949,.5709445,.0037735
"DKP","SF",.0002052,.0495258,949,.5709445,.0037735
"DKP","CD",.0003818,.0115911,949,.5709445,.0037735
"DKP","NoID",.0047157,.483667,949,.5709445,.0037735
"KrF","CD",.0038914,.0115911,949,.5709445,.0346914
"KrF","VS",.0043605,.024236,949,.5709445,.0346914
"KrF","V",.0024592,.0758693,949,.5709445,.0346914
"KrF","SF",.0020913,.0495258,949,.5709445,.0346914
"KrF","FP",.0084596,.0073762,949,.5709445,.0346914
"KrF","RV",.0037741,.0231823,949,.5709445,.0346914
"KrF","NoID",.0480634,.483667,949,.5709445,.0346914
"KrF","SD",.0013289,.199157,949,.5709445,.0346914
"KrF","KF",.0012434,.1085353,949,.5709445,.0346914
"KrF","DKP",.0270961,.0031612,949,.5709445,.0346914
"KrF","DR",.0090844,.0021075,949,.5709445,.0346914
"KrF","KrF",.8928823,.0115911,949,.5709445,.0346914
"V","DR",.0213599,.0021075,949,.5709445,.1293689
"V","SD",.0031245,.199157,949,.5709445,.1293689
"V","RV",.0088738,.0231823,949,.5709445,.1293689
"V","VS",.0102528,.024236,949,.5709445,.1293689
"V","FP",.0198908,.0073762,949,.5709445,.1293689
"V","CD",.0091497,.0115911,949,.5709445,.1293689
"V","KF",.0029235,.1085353,949,.5709445,.1293689
"V","KrF",.0127165,.0115911,949,.5709445,.1293689
"V","NoID",.1130094,.483667,949,.5709445,.1293689
"V","V",.9546157,.0758693,949,.5709445,.1293689
"V","DKP",.06371,.0031612,949,.5709445,.1293689
"V","SF",.0049173,.0495258,949,.5709445,.1293689
"VS","NoID",.0610774,.483667,949,.5709445,.0530498
"VS","KrF",.0068728,.0115911,949,.5709445,.0530498
"VS","DKP",.0344329,.0031612,949,.5709445,.0530498
"VS","V",.0031251,.0758693,949,.5709445,.0530498
"VS","KF",.00158,.1085353,949,.5709445,.0530498
