choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
Gruene,FPO,.033991698,.034764826,978,.5699361,.15843306
Gruene,KPO,.11208828,.0010224949,978,.5699361,.15843306
Gruene,OVP,.010405664,.16768916,978,.5699361,.15843306
Gruene,NoID,.12987757,.42944786,978,.5699361,.15843306
Gruene,Gruene,.81638956,.11860941,978,.5699361,.15843306
Gruene,SPO,.011207571,.24846625,978,.5699361,.15843306
KPO,NoID,.005512923,.42944786,978,.5699361,.0028928388
KPO,SPO,.00047572862,.24846625,978,.5699361,.0028928388
KPO,KPO,.14172754,.0010224949,978,.5699361,.0028928388
KPO,OVP,.00044169,.16768916,978,.5699361,.0028928388
KPO,FPO,.0014428481,.034764826,978,.5699361,.0028928388
KPO,Gruene,.0011633193,.11860941,978,.5699361,.0028928388
SPO,Gruene,.077612177,.11860941,978,.5699361,.41068065
SPO,SPO,.94544542,.24846625,978,.5699361,.41068065
SPO,KPO,.31742337,.0010224949,978,.5699361,.41068065
SPO,NoID,.36780095,.42944786,978,.5699361,.41068065
SPO,OVP,.029467853,.16768916,978,.5699361,.41068065
SPO,FPO,.096261263,.034764826,978,.5699361,.41068065
FPO,NoID,.097986259,.42944786,978,.5699361,.074593976
FPO,KPO,.084565111,.0010224949,978,.5699361,.074593976
FPO,FPO,.763924,.034764826,978,.5699361,.074593976
FPO,SPO,.0084555633,.24846625,978,.5699361,.074593976
FPO,Gruene,.020676747,.11860941,978,.5699361,.074593976
FPO,OVP,.0078505632,.16768916,978,.5699361,.074593976
OVP,NoID,.39882228,.42944786,978,.5699361,.35339946
OVP,FPO,.1043802,.034764826,978,.5699361,.35339946
OVP,OVP,.9518342,.16768916,978,.5699361,.35339946
OVP,Gruene,.084158197,.11860941,978,.5699361,.35339946
OVP,KPO,.34419569,.0010224949,978,.5699361,.35339946
OVP,SPO,.034415711,.24846625,978,.5699361,.35339946
