choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
CDU.CSU,FDP,.070339978,.02723971,1652,.43750322,.350941
CDU.CSU,NoID,.27644175,.24939467,1652,.43750322,.350941
CDU.CSU,B90.Greens,.094076477,.065980628,1652,.43750322,.350941
CDU.CSU,SPD,.066604882,.32021791,1652,.43750322,.350941
CDU.CSU,PDS,.087635703,.045399517,1652,.43750322,.350941
CDU.CSU,CDU.CSU,.85193819,.29176757,1652,.43750322,.350941
SPD,PDS,.071032539,.045399517,1652,.43750322,.33942145
SPD,SPD,.81304979,.32021791,1652,.43750322,.33942145
SPD,FDP,.057013605,.02723971,1652,.43750322,.33942145
SPD,NoID,.22406806,.24939467,1652,.43750322,.33942145
SPD,CDU.CSU,.045851082,.29176757,1652,.43750322,.33942145
SPD,B90.Greens,.076253071,.065980628,1652,.43750322,.33942145
FDP,NoID,.20839328,.24939467,1652,.43750322,.1099237
FDP,FDP,.79857749,.02723971,1652,.43750322,.1099237
FDP,B90.Greens,.070918754,.065980628,1652,.43750322,.1099237
FDP,CDU.CSU,.042643551,.29176757,1652,.43750322,.1099237
FDP,SPD,.050209522,.32021791,1652,.43750322,.1099237
FDP,PDS,.066063426,.045399517,1652,.43750322,.1099237
B90.Greens,CDU.CSU,.028212067,.29176757,1652,.43750322,.10281405
B90.Greens,NoID,.13786857,.24939467,1652,.43750322,.10281405
B90.Greens,B90.Greens,.70660621,.065980628,1652,.43750322,.10281405
B90.Greens,FDP,.035080343,.02723971,1652,.43750322,.10281405
B90.Greens,PDS,.043706164,.045399517,1652,.43750322,.10281405
B90.Greens,SPD,.033217557,.32021791,1652,.43750322,.10281405
PDS,NoID,.15322833,.24939467,1652,.43750322,.09689983
PDS,FDP,.038988598,.02723971,1652,.43750322,.09689983
PDS,SPD,.036918279,.32021791,1652,.43750322,.09689983
PDS,CDU.CSU,.031355135,.29176757,1652,.43750322,.09689983
PDS,B90.Greens,.052145451,.065980628,1652,.43750322,.09689983
PDS,PDS,.73156214,.045399517,1652,.43750322,.09689983
