choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
CDA,CDA,.94588614,.1156515,2594,.7476961,.16749279
CDA,NoID,.13795216,.39090207,2594,.7476961,.16749279
CDA,D66,.010233657,.063222826,2594,.7476961,.16749279
CDA,VVD,.0049572545,.1380108,2594,.7476961,.16749279
CDA,PVV,.0090302415,.063222826,2594,.7476961,.16749279
CDA,PvdA,.0051369462,.13531226,2594,.7476961,.16749279
CDA,GL,.015473385,.064764842,2594,.7476961,.16749279
CDA,CU,.019872203,.028912876,2594,.7476961,.16749279
PvdA,GL,.026795426,.064764842,2594,.7476961,.23261972
PvdA,D66,.017721731,.063222826,2594,.7476961,.23261972
PvdA,NoID,.23889323,.39090207,2594,.7476961,.23261972
PvdA,CDA,.014996187,.1156515,2594,.7476961,.23261972
PvdA,PVV,.015637765,.063222826,2594,.7476961,.23261972
PvdA,VVD,.0085845301,.1380108,2594,.7476961,.23261972
PvdA,CU,.034412906,.028912876,2594,.7476961,.23261972
PvdA,PvdA,.97165853,.13531226,2594,.7476961,.23261972
VVD,PVV,.01622653,.063222826,2594,.7476961,.2392509
VVD,D66,.018388957,.063222826,2594,.7476961,.2392509
VVD,CDA,.015560796,.1156515,2594,.7476961,.2392509
VVD,NoID,.2478876,.39090207,2594,.7476961,.2392509
VVD,CU,.035708558,.028912876,2594,.7476961,.2392509
VVD,GL,.02780428,.064764842,2594,.7476961,.2392509
VVD,VVD,.97297317,.1380108,2594,.7476961,.2392509
VVD,PvdA,.0092306286,.13531226,2594,.7476961,.2392509
GL,GL,.89603853,.064764842,2594,.7476961,.088833645
GL,PvdA,.0027234098,.13531226,2594,.7476961,.088833645
GL,VVD,.0026281443,.1380108,2594,.7476961,.088833645
GL,CDA,.0045910655,.1156515,2594,.7476961,.088833645
GL,NoID,.073136888,.39090207,2594,.7476961,.088833645
GL,CU,.010535472,.028912876,2594,.7476961,.088833645
GL,D66,.0054254881,.063222826,2594,.7476961,.088833645
GL,PVV,.0047874842,.063222826,2594,.7476961,.088833645
D66,PvdA,.0042939847,.13531226,2594,.7476961,.10793558
D66,D66,.93437171,.063222826,2594,.7476961,.10793558
D66,CDA,.0072387075,.1156515,2594,.7476961,.10793558
D66,CU,.016611218,.028912876,2594,.7476961,.10793558
D66,VVD,.0041437801,.1380108,2594,.7476961,.10793558
D66,GL,.012934238,.064764842,2594,.7476961,.10793558
D66,NoID,.11531452,.39090207,2594,.7476961,.10793558
D66,PVV,.0075483993,.063222826,2594,.7476961,.10793558
CU,CU,.86385733,.028912876,2594,.7476961,.048269089
CU,PvdA,.0020444086,.13531226,2594,.7476961,.048269089
CU,GL,.0061581181,.064764842,2594,.7476961,.048269089
CU,CDA,.00344642,.1156515,2594,.7476961,.048269089
CU,PVV,.0035938674,.063222826,2594,.7476961,.048269089
CU,VVD,.0019728946,.1380108,2594,.7476961,.048269089
CU,D66,.004072804,.063222826,2594,.7476961,.048269089
CU,NoID,.054902382,.39090207,2594,.7476961,.048269089
PVV,PVV,.94317573,.063222826,2594,.7476961,.11559829
PVV,PvdA,.0049120737,.13531226,2594,.7476961,.11559829
PVV,CDA,.0082806684,.1156515,2594,.7476961,.11559829
PVV,D66,.0097856736,.063222826,2594,.7476961,.11559829
PVV,GL,.014796032,.064764842,2594,.7476961,.11559829
PVV,VVD,.0047402484,.1380108,2594,.7476961,.11559829
PVV,CU,.019002289,.028912876,2594,.7476961,.11559829
PVV,NoID,.13191324,.39090207,2594,.7476961,.11559829
