choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
CON,LP,.062973112,.15450644,2330,.60704863,.37476081
CON,CON,.89203554,.36008584,2330,.60704863,.37476081
CON,NoID,.33840027,.066523604,2330,.60704863,.37476081
CON,LAB,.05087341,.41888413,2330,.60704863,.37476081
LAB,CON,.060864024,.36008584,2330,.60704863,.43684968
LAB,LP,.069406427,.15450644,2330,.60704863,.43684968
LAB,LAB,.90573561,.41888413,2330,.60704863,.43684968
LAB,NoID,.37297118,.066523604,2330,.60704863,.43684968
LP,CON,.04710041,.36008584,2330,.60704863,.18838955
LP,LAB,.043390978,.41888413,2330,.60704863,.18838955
LP,LP,.86762047,.15450644,2330,.60704863,.18838955
LP,NoID,.28862855,.066523604,2330,.60704863,.18838955
