choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"SD","SF",.0306186,.018797,1330,.5893557,.287271
"SD","SlesV.P",.1076514,.0030075,1330,.5893557,.287271
"SD","SD",.9590644,.2105263,1330,.5893557,.287271
"SD","V",.0052572,.1270677,1330,.5893557,.287271
"SD","KF",.0432578,.0609023,1330,.5893557,.287271
"SD","DKP",.0325856,.018797,1330,.5893557,.287271
"SD","DR",.0514456,.0105263,1330,.5893557,.287271
"SD","VS",.0415797,.0045113,1330,.5893557,.287271
"SD","KrF",.0201087,.0308271,1330,.5893557,.287271
"SD","NoID",.176119,.4443609,1330,.5893557,.287271
"SD","RV",.0200044,.0330827,1330,.5893557,.287271
"SD","FP",.0073733,.037594,1330,.5893557,.287271
"RV","RV",.8945779,.0330827,1330,.5893557,.0649069
"RV","V",.0021451,.1270677,1330,.5893557,.0649069
"RV","NoID",.0718611,.4443609,1330,.5893557,.0649069
"RV","DKP",.0132958,.018797,1330,.5893557,.0649069
"RV","DR",.0209911,.0105263,1330,.5893557,.0649069
"RV","SF",.0124932,.018797,1330,.5893557,.0649069
"RV","KrF",.0082049,.0308271,1330,.5893557,.0649069
"RV","VS",.0169656,.0045113,1330,.5893557,.0649069
"RV","SD",.0035705,.2105263,1330,.5893557,.0649069
"RV","FP",.0030085,.037594,1330,.5893557,.0649069
"RV","KF",.0176503,.0609023,1330,.5893557,.0649069
"RV","SlesV.P",.0439246,.0030075,1330,.5893557,.0649069
"KF","NoID",.0282819,.4443609,1330,.5893557,.0599474
"KF","SD",.0014052,.2105263,1330,.5893557,.0599474
"KF","VS",.006677,.0045113,1330,.5893557,.0599474
"KF","KF",.7613295,.0609023,1330,.5893557,.0599474
"KF","SF",.0049169,.018797,1330,.5893557,.0599474
"KF","DKP",.0052327,.018797,1330,.5893557,.0599474
"KF","RV",.0032124,.0330827,1330,.5893557,.0599474
"KF","KrF",.0032291,.0308271,1330,.5893557,.0599474
"KF","FP",.001184,.037594,1330,.5893557,.0599474
"KF","V",.0008442,.1270677,1330,.5893557,.0599474
"KF","SlesV.P",.0172871,.0030075,1330,.5893557,.0599474
"KF","DR",.0082613,.0105263,1330,.5893557,.0599474
"DR","RV",.0025347,.0330827,1330,.5893557,.0185008
"DR","FP",.0009342,.037594,1330,.5893557,.0185008
"DR","SlesV.P",.01364,.0030075,1330,.5893557,.0185008
"DR","SF",.0038795,.018797,1330,.5893557,.0185008
"DR","NoID",.0223152,.4443609,1330,.5893557,.0185008
"DR","KF",.005481,.0609023,1330,.5893557,.0185008
"DR","KrF",.0025479,.0308271,1330,.5893557,.0185008
"DR","DKP",.0041288,.018797,1330,.5893557,.0185008
"DR","V",.0006661,.1270677,1330,.5893557,.0185008
"DR","DR",.7144115,.0105263,1330,.5893557,.0185008
"DR","SD",.0011088,.2105263,1330,.5893557,.0185008
"DR","VS",.0052684,.0045113,1330,.5893557,.0185008
"SF","VS",.0103307,.0045113,1330,.5893557,.0371956
"SF","DR",.0127819,.0105263,1330,.5893557,.0371956
"SF","DKP",.008096,.018797,1330,.5893557,.0371956
"SF","NoID",.0437576,.4443609,1330,.5893557,.0371956
