choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
LPC,GPC,.059060283,.028910089,3459,.45763838,.25231612
LPC,NoID,.15915048,.18524016,3459,.45763838,.25231612
LPC,BQ,.062773377,.076611735,3459,.45763838,.25231612
LPC,LPC,.73090297,.27869326,3459,.45763838,.25231612
LPC,NDP,.036979243,.11766406,3459,.45763838,.25231612
LPC,CPC,.027961416,.29575023,3459,.45763838,.25231612
CPC,LPC,.1124703,.27869326,3459,.45763838,.38249347
CPC,GPC,.13041717,.028910089,3459,.45763838,.38249347
CPC,NoID,.35143679,.18524016,3459,.45763838,.38249347
CPC,CPC,.88605285,.29575023,3459,.45763838,.38249347
CPC,NDP,.08165773,.11766406,3459,.45763838,.38249347
CPC,BQ,.13861646,.076611735,3459,.45763838,.38249347
NDP,NoID,.2474684,.18524016,3459,.45763838,.18799448
NDP,BQ,.097608417,.076611735,3459,.45763838,.18799448
NDP,LPC,.079197295,.27869326,3459,.45763838,.18799448
NDP,GPC,.091834798,.028910089,3459,.45763838,.18799448
NDP,NDP,.82514632,.11766406,3459,.45763838,.18799448
NDP,CPC,.043478139,.29575023,3459,.45763838,.18799448
BQ,GPC,.042677078,.028910089,3459,.45763838,.091782779
BQ,CPC,.020204976,.29575023,3459,.45763838,.091782779
BQ,NoID,.11500246,.18524016,3459,.45763838,.091782779
BQ,LPC,.036804229,.27869326,3459,.45763838,.091782779
BQ,BQ,.65093237,.076611735,3459,.45763838,.091782779
BQ,NDP,.026721276,.11766406,3459,.45763838,.091782779
GPC,CPC,.022302628,.29575023,3459,.45763838,.068282694
GPC,NDP,.02949544,.11766406,3459,.45763838,.068282694
GPC,GPC,.67601067,.028910089,3459,.45763838,.068282694
GPC,NoID,.12694186,.18524016,3459,.45763838,.068282694
GPC,LPC,.040625192,.27869326,3459,.45763838,.068282694
GPC,BQ,.050069399,.076611735,3459,.45763838,.068282694
