choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
SPD,B90.Greens,.15563783,.057294428,1885,.49355659,.4452014
SPD,PDS,.11254799,.062599473,1885,.49355659,.4452014
SPD,CDU.CSU,.072632387,.20424403,1885,.49355659,.4452014
SPD,FDP,.15840888,.022811672,1885,.49355659,.4452014
SPD,SPD,.93205851,.27002653,1885,.49355659,.4452014
SPD,NoID,.41540474,.38302386,1885,.49355659,.4452014
CDU.CSU,FDP,.098308332,.022811672,1885,.49355659,.29672167
CDU.CSU,PDS,.069847122,.062599473,1885,.49355659,.29672167
CDU.CSU,NoID,.2577996,.38302386,1885,.49355659,.29672167
CDU.CSU,SPD,.029961389,.27002653,1885,.49355659,.29672167
CDU.CSU,B90.Greens,.096588619,.057294428,1885,.49355659,.29672167
CDU.CSU,CDU.CSU,.87022829,.20424403,1885,.49355659,.29672167
FDP,SPD,.010299902,.27002653,1885,.49355659,.058180664
FDP,NoID,.088624425,.38302386,1885,.49355659,.058180664
FDP,PDS,.024011523,.062599473,1885,.49355659,.058180664
FDP,B90.Greens,.033204515,.057294428,1885,.49355659,.058180664
FDP,FDP,.6524595,.022811672,1885,.49355659,.058180664
FDP,CDU.CSU,.01549574,.20424403,1885,.49355659,.058180664
B90.Greens,NoID,.091174945,.38302386,1885,.49355659,.081164323
B90.Greens,PDS,.024702549,.062599473,1885,.49355659,.081164323
B90.Greens,SPD,.010596323,.27002653,1885,.49355659,.081164323
B90.Greens,B90.Greens,.65949464,.057294428,1885,.49355659,.081164323
B90.Greens,CDU.CSU,.015941691,.20424403,1885,.49355659,.081164323
B90.Greens,FDP,.034768309,.022811672,1885,.49355659,.081164323
PDS,PDS,.7688908,.062599473,1885,.49355659,.11873196
PDS,NoID,.14699627,.38302386,1885,.49355659,.11873196
PDS,FDP,.056055006,.022811672,1885,.49355659,.11873196
PDS,B90.Greens,.055074435,.057294428,1885,.49355659,.11873196
PDS,SPD,.017083861,.27002653,1885,.49355659,.11873196
PDS,CDU.CSU,.025701899,.20424403,1885,.49355659,.11873196
