choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
SD,SF,.010964648,.085667215,3642,.54554129,.23545156
SD,V,.0082889078,.17325646,3642,.54554129,.23545156
SD,KF,.015915228,.065348707,3642,.54554129,.23545156
SD,EL,.033725765,.015650742,3642,.54554129,.23545156
SD,NoID,.18309815,.41021416,3642,.54554129,.23545156
SD,DF,.016189581,.054640308,3642,.54554129,.23545156
SD,SD,.95528579,.16172433,3642,.54554129,.23545156
SD,KrF,.066151783,.0052169138,3642,.54554129,.23545156
SD,LA,.024152283,.0030203185,3642,.54554129,.23545156
SD,RV,.023878945,.025260845,3642,.54554129,.23545156
RV,KF,.0061449138,.065348707,3642,.54554129,.053850573
RV,SD,.0038695682,.16172433,3642,.54554129,.053850573
RV,V,.0032003706,.17325646,3642,.54554129,.053850573
RV,LA,.009325264,.0030203185,3642,.54554129,.053850573
RV,SF,.0042334814,.085667215,3642,.54554129,.053850573
RV,KrF,.025541387,.0052169138,3642,.54554129,.053850573
RV,EL,.013021612,.015650742,3642,.54554129,.053850573
RV,DF,.006250842,.054640308,3642,.54554129,.053850573
RV,RV,.87880361,.025260845,3642,.54554129,.053850573
RV,NoID,.070694707,.41021416,3642,.54554129,.053850573
KF,SD,.006096229,.16172433,3642,.54554129,.10989968
KF,V,.0050419555,.17325646,3642,.54554129,.10989968
KF,RV,.014525023,.025260845,3642,.54554129,.10989968
KF,EL,.02051462,.015650742,3642,.54554129,.10989968
KF,DF,.0098477555,.054640308,3642,.54554129,.10989968
KF,LA,.014691289,.0030203185,3642,.54554129,.10989968
KF,KrF,.040238634,.0052169138,3642,.54554129,.10989968
KF,SF,.0066695474,.085667215,3642,.54554129,.10989968
KF,KF,.92275906,.065348707,3642,.54554129,.10989968
KF,NoID,.11137447,.41021416,3642,.54554129,.10989968
SF,LA,.021955915,.0030203185,3642,.54554129,.15560691
SF,DF,.014717326,.054640308,3642,.54554129,.15560691
SF,KrF,.060136054,.0052169138,3642,.54554129,.15560691
SF,SD,.0091107246,.16172433,3642,.54554129,.15560691
SF,KF,.014467924,.065348707,3642,.54554129,.15560691
SF,V,.0075351289,.17325646,3642,.54554129,.15560691
SF,NoID,.16644751,.41021416,3642,.54554129,.15560691
SF,EL,.0306588,.015650742,3642,.54554129,.15560691
SF,SF,.95008355,.085667215,3642,.54554129,.15560691
SF,RV,.021707434,.025260845,3642,.54554129,.15560691
KrF,KrF,.64548051,.0052169138,3642,.54554129,.011785649
KrF,EL,.0034524677,.015650742,3642,.54554129,.011785649
KrF,KF,.0016292236,.065348707,3642,.54554129,.011785649
KrF,V,.00084852596,.17325646,3642,.54554129,.011785649
KrF,LA,.0024724414,.0030203185,3642,.54554129,.011785649
KrF,NoID,.018743547,.41021416,3642,.54554129,.011785649
KrF,SF,.0011224383,.085667215,3642,.54554129,.011785649
KrF,RV,.0024444603,.025260845,3642,.54554129,.011785649
KrF,SD,.0010259529,.16172433,3642,.54554129,.011785649
KrF,DF,.0016573087,.054640308,3642,.54554129,.011785649
DF,KrF,.039491829,.0052169138,3642,.54554129,.099107936
DF,LA,.014418626,.0030203185,3642,.54554129,.099107936
DF,SD,.0059830863,.16172433,3642,.54554129,.099107936
DF,SF,.0065457649,.085667215,3642,.54554129,.099107936
DF,RV,.014255447,.025260845,3642,.54554129,.099107936
DF,V,.0049483799,.17325646,3642,.54554129,.099107936
DF,KF,.009501202,.065348707,3642,.54554129,.099107936
DF,DF,.92124474,.054640308,3642,.54554129,.099107936
DF,NoID,.10930742,.41021416,3642,.54554129,.099107936
DF,EL,.020133881,.015650742,3642,.54554129,.099107936
LA,KF,.0060649407,.065348707,3642,.54554129,.0340911
LA,NoID,.069774643,.41021416,3642,.54554129,.0340911
LA,KrF,.025208978,.0052169138,3642,.54554129,.0340911
LA,EL,.012852142,.015650742,3642,.54554129,.0340911
LA,RV,.0090997368,.025260845,3642,.54554129,.0340911
LA,V,.003158719,.17325646,3642,.54554129,.0340911
LA,LA,.87729496,.0030203185,3642,.54554129,.0340911
LA,SD,.0038192077,.16172433,3642,.54554129,.0340911
LA,DF,.0061694901,.054640308,3642,.54554129,.0340911
LA,SF,.0041783843,.085667215,3642,.54554129,.0340911
V,KF,.019435808,.065348707,3642,.54554129,.26625976
V,SF,.013390118,.085667215,3642,.54554129,.26625976
V,LA,.029494965,.0030203185,3642,.54554129,.26625976
V,NoID,.22360095,.41021416,3642,.54554129,.26625976
V,V,.96485215,.17325646,3642,.54554129,.26625976
V,KrF,.080785103,.0052169138,3642,.54554129,.26625976
V,DF,.019770848,.054640308,3642,.54554129,.26625976
V,RV,.029161165,.025260845,3642,.54554129,.26625976
V,EL,.04118618,.015650742,3642,.54554129,.26625976
V,SD,.012239095,.16172433,3642,.54554129,.26625976
EL,EL,.82445455,.015650742,3642,.54554129,.033946835
EL,KrF,.016965736,.0052169138,3642,.54554129,.033946835
EL,V,.0021258297,.17325646,3642,.54554129,.033946835
EL,RV,.006124157,.025260845,3642,.54554129,.033946835
EL,DF,.0041520898,.054640308,3642,.54554129,.033946835
EL,KF,.0040817275,.065348707,3642,.54554129,.033946835
EL,LA,.0061942586,.0030203185,3642,.54554129,.033946835
EL,NoID,.046958596,.41021416,3642,.54554129,.033946835
EL,SF,.0028120682,.085667215,3642,.54554129,.033946835
EL,SD,.0025703409,.16172433,3642,.54554129,.033946835
