choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"ROD","NKP",.0102696,.0004666,2143,.7109481,.005765
"ROD","H",.0003676,.2090527,2143,.7109481,.005765
"ROD","SVP",.0013184,.0382641,2143,.7109481,.005765
"ROD","FrP",.0012247,.0139991,2143,.7109481,.005765
"ROD","NoID",.0120462,.3112459,2143,.7109481,.005765
"ROD","ROD",.5766204,.0027998,2143,.7109481,.005765
"ROD","SP",.0011017,.0443304,2143,.7109481,.005765
"ROD","DLF",.0050454,.0009333,2143,.7109481,.005765
"ROD","DNA",.0004226,.3037798,2143,.7109481,.005765
"ROD","KrF",.0008043,.0587961,2143,.7109481,.005765
"ROD","V",.0013926,.0163322,2143,.7109481,.005765
"NKP","SP",.0001429,.0443304,2143,.7109481,.0006092
"NKP","NoID",.0015628,.3112459,2143,.7109481,.0006092
"NKP","FrP",.0001589,.0139991,2143,.7109481,.0006092
"NKP","ROD",.0006697,.0027998,2143,.7109481,.0006092
"NKP","NKP",.1488171,.0004666,2143,.7109481,.0006092
"NKP","KrF",.0001043,.0587961,2143,.7109481,.0006092
"NKP","V",.0001807,.0163322,2143,.7109481,.0006092
"NKP","SVP",.000171,.0382641,2143,.7109481,.0006092
"NKP","DLF",.0006546,.0009333,2143,.7109481,.0006092
"NKP","DNA",.0000548,.3037798,2143,.7109481,.0006092
"NKP","H",.0000477,.2090527,2143,.7109481,.0006092
"SVP","ROD",.0315011,.0027998,2143,.7109481,.0594918
"SVP","V",.0084977,.0163322,2143,.7109481,.0594918
"SVP","DNA",.002579,.3037798,2143,.7109481,.0594918
"SVP","DLF",.0307878,.0009333,2143,.7109481,.0594918
"SVP","FrP",.0074734,.0139991,2143,.7109481,.0594918
"SVP","NKP",.0626665,.0004666,2143,.7109481,.0594918
"SVP","KrF",.0049079,.0587961,2143,.7109481,.0594918
"SVP","SVP",.8986019,.0382641,2143,.7109481,.0594918
"SVP","NoID",.0735077,.3112459,2143,.7109481,.0594918
"SVP","H",.0022433,.2090527,2143,.7109481,.0594918
"SVP","SP",.0067225,.0443304,2143,.7109481,.0594918
"DNA","ROD",.1064669,.0027998,2143,.7109481,.3790199
"DNA","H",.007582,.2090527,2143,.7109481,.3790199
"DNA","V",.0287205,.0163322,2143,.7109481,.3790199
"DNA","NoID",.2484398,.3112459,2143,.7109481,.3790199
"DNA","DLF",.104056,.0009333,2143,.7109481,.3790199
"DNA","NKP",.2117987,.0004666,2143,.7109481,.3790199
"DNA","KrF",.0165876,.0587961,2143,.7109481,.3790199
"DNA","DNA",.9736312,.3037798,2143,.7109481,.3790199
"DNA","FrP",.0252586,.0139991,2143,.7109481,.3790199
"DNA","SP",.0227204,.0443304,2143,.7109481,.3790199
"DNA","SVP",.02719,.0382641,2143,.7109481,.3790199
"V","SVP",.0075635,.0382641,2143,.7109481,.0383388
"V","V",.8923858,.0163322,2143,.7109481,.0383388
"V","NKP",.0589166,.0004666,2143,.7109481,.0383388
"V","KrF",.0046142,.0587961,2143,.7109481,.0383388
"V","DNA",.0024247,.3037798,2143,.7109481,.0383388
"V","SP",.0063202,.0443304,2143,.7109481,.0383388
"V","ROD",.0296161,.0027998,2143,.7109481,.0383388
"V","DLF",.0289455,.0009333,2143,.7109481,.0383388
"V","NoID",.0691091,.3112459,2143,.7109481,.0383388
"V","FrP",.0070262,.0139991,2143,.7109481,.0383388
"V","H",.0021091,.2090527,2143,.7109481,.0383388
"KrF","SVP",.0138189,.0382641,2143,.7109481,.098527
"KrF","SP",.0115473,.0443304,2143,.7109481,.098527
"KrF","NKP",.1076435,.0004666,2143,.7109481,.098527
"KrF","DNA",.0044301,.3037798,2143,.7109481,.098527
"KrF","FrP",.0128373,.0139991,2143,.7109481,.098527
"KrF","ROD",.0541102,.0027998,2143,.7109481,.098527
"KrF","V",.0145968,.0163322,2143,.7109481,.098527
"KrF","KrF",.9416632,.0587961,2143,.7109481,.098527
"KrF","H",.0038534,.2090527,2143,.7109481,.098527
"KrF","DLF",.0528849,.0009333,2143,.7109481,.098527
"KrF","NoID",.1262658,.3112459,2143,.7109481,.098527
"SP","H",.0027389,.2090527,2143,.7109481,.0713058
"SP","NoID",.0897452,.3112459,2143,.7109481,.0713058
"SP","NKP",.0765091,.0004666,2143,.7109481,.0713058
"SP","KrF",.005992,.0587961,2143,.7109481,.0713058
"SP","DLF",.0375887,.0009333,2143,.7109481,.0713058
"SP","V",.0103748,.0163322,2143,.7109481,.0713058
"SP","FrP",.0091243,.0139991,2143,.7109481,.0713058
"SP","SP",.9167549,.0443304,2143,.7109481,.0713058
"SP","DNA",.0031487,.3037798,2143,.7109481,.0713058
"SP","SVP",.009822,.0382641,2143,.7109481,.0713058
"SP","ROD",.0384596,.0027998,2143,.7109481,.0713058
"DLF","NKP",.0106859,.0004666,2143,.7109481,.0048762
"DLF","NoID",.0125346,.3112459,2143,.7109481,.0048762
"DLF","KrF",.0008369,.0587961,2143,.7109481,.0048762
"DLF","SVP",.0013718,.0382641,2143,.7109481,.0048762
"DLF","DNA",.0004398,.3037798,2143,.7109481,.0048762
"DLF","H",.0003825,.2090527,2143,.7109481,.0048762
"DLF","ROD",.0053716,.0027998,2143,.7109481,.0048762
"DLF","SP",.0011463,.0443304,2143,.7109481,.0048762
"DLF","V",.001449,.0163322,2143,.7109481,.0048762
"DLF","DLF",.5864121,.0009333,2143,.7109481,.0048762
"DLF","FrP",.0012744,.0139991,2143,.7109481,.0048762
"H","ROD",.1229785,.0027998,2143,.7109481,.3018929
"H","V",.0331747,.0163322,2143,.7109481,.3018929
"H","DLF",.1201937,.0009333,2143,.7109481,.3018929
"H","FrP",.0291759,.0139991,2143,.7109481,.3018929
"H","NoID",.2869695,.3112459,2143,.7109481,.3018929
"H","H",.9782394,.2090527,2143,.7109481,.3018929
"H","KrF",.0191602,.0587961,2143,.7109481,.3018929
"H","SP",.0262441,.0443304,2143,.7109481,.3018929
"H","DNA",.0100684,.3037798,2143,.7109481,.3018929
"H","SVP",.0314068,.0382641,2143,.7109481,.3018929
"H","NKP",.2446459,.0004666,2143,.7109481,.3018929
"FrP","V",.0092274,.0163322,2143,.7109481,.0401734
"FrP","FrP",.9064463,.0139991,2143,.7109481,.0401734
"FrP","SVP",.0087356,.0382641,2143,.7109481,.0401734
"FrP","NoID",.0798192,.3112459,2143,.7109481,.0401734
"FrP","SP",.0072997,.0443304,2143,.7109481,.0401734
"FrP","KrF",.0053293,.0587961,2143,.7109481,.0401734
"FrP","ROD",.0342059,.0027998,2143,.7109481,.0401734
"FrP","DNA",.0028005,.3037798,2143,.7109481,.0401734
"FrP","NKP",.0680471,.0004666,2143,.7109481,.0401734
"FrP","H",.002436,.2090527,2143,.7109481,.0401734
"FrP","DLF",.0334313,.0009333,2143,.7109481,.0401734
