choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
SPD,B90.Greens,.1170072,.039955605,901,.56392467,.39879915
SPD,NoID,.32613632,.2008879,901,.56392467,.39879915
SPD,FDP,.065464549,.041065484,901,.56392467,.39879915
SPD,CDU.CSU,.047239218,.37513873,901,.56392467,.39879915
SPD,SPD,.89866036,.34295228,901,.56392467,.39879915
CDU.CSU,CDU.CSU,.90452117,.37513873,901,.56392467,.43306059
CDU.CSU,FDP,.06841214,.041065484,901,.56392467,.43306059
CDU.CSU,SPD,.051254682,.34295228,901,.56392467,.43306059
CDU.CSU,B90.Greens,.12227554,.039955605,901,.56392467,.43306059
CDU.CSU,NoID,.34082085,.2008879,901,.56392467,.43306059
FDP,B90.Greens,.082468122,.039955605,901,.56392467,.10853492
FDP,CDU.CSU,.033294786,.37513873,901,.56392467,.10853492
FDP,NoID,.22986491,.2008879,901,.56392467,.10853492
FDP,SPD,.034568463,.34295228,901,.56392467,.10853492
FDP,FDP,.84541267,.041065484,901,.56392467,.10853492
B90.Greens,SPD,.015516515,.34295228,901,.56392467,.059605345
B90.Greens,CDU.CSU,.014944808,.37513873,901,.56392467,.059605345
B90.Greens,FDP,.020710655,.041065484,901,.56392467,.059605345
B90.Greens,B90.Greens,.67824912,.039955605,901,.56392467,.059605345
B90.Greens,NoID,.10317793,.2008879,901,.56392467,.059605345
