choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
LPC,PCP,.15425037,.43018094,2929,.57567137,.43885192
LPC,SCP,.4626351,.0023898941,2929,.57567137,.43885192
LPC,NDP,.1785232,.14714919,2929,.57567137,.43885192
LPC,LPC,.93312073,.32127005,2929,.57567137,.43885192
LPC,NoID,.54675388,.082921088,2929,.57567137,.43885192
PCP,NDP,.078632802,.14714919,2929,.57567137,.38148892
PCP,NoID,.24082468,.082921088,2929,.57567137,.38148892
PCP,LPC,.035535175,.32127005,2929,.57567137,.38148892
PCP,SCP,.20377348,.0023898941,2929,.57567137,.38148892
PCP,PCP,.78582126,.43018094,2929,.57567137,.38148892
NDP,LPC,.028804904,.32127005,2929,.57567137,.15800989
NDP,SCP,.1651793,.0023898941,2929,.57567137,.15800989
NDP,NDP,.73722523,.14714919,2929,.57567137,.15800989
NDP,NoID,.19521309,.082921088,2929,.57567137,.15800989
NDP,PCP,.055073574,.43018094,2929,.57567137,.15800989
SCP,PCP,.0048548128,.43018094,2929,.57567137,.0055604302
SCP,SCP,.16841212,.0023898941,2929,.57567137,.0055604302
SCP,NDP,.005618766,.14714919,2929,.57567137,.0055604302
SCP,LPC,.0025391928,.32127005,2929,.57567137,.0055604302
SCP,NoID,.01720831,.082921088,2929,.57567137,.0055604302
