choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
CON,NoID,.48843503,.072315164,1853,.59642804,.47320086
CON,LP,.11992425,.12358338,1853,.59642804,.47320086
CON,LAB,.09830644,.39233676,1853,.59642804,.47320086
CON,CON,.93376076,.41176471,1853,.59642804,.47320086
LAB,LAB,.8567608,.39233676,1853,.59642804,.381109
LAB,CON,.037332304,.41176471,1853,.59642804,.381109
LAB,LP,.070789754,.12358338,1853,.59642804,.381109
LAB,NoID,.28831697,.072315164,1853,.59642804,.381109
LP,CON,.028906947,.41176471,1853,.59642804,.14569014
LP,LAB,.04493273,.39233676,1853,.59642804,.14569014
LP,LP,.809286,.12358338,1853,.59642804,.14569014
LP,NoID,.22324802,.072315164,1853,.59642804,.14569014
