choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
SPD,CDU.CSU,.041804947,.28986302,1825,.60833013,.38311726
SPD,B90.Greens,.083152868,.055890411,1825,.60833013,.38311726
SPD,PDS,.074140385,.067397259,1825,.60833013,.38311726
SPD,NoID,.37648094,.32109588,1825,.60833013,.38311726
SPD,FDP,.096705288,.01369863,1825,.60833013,.38311726
SPD,SPD,.94877797,.25205478,1825,.60833013,.38311726
CDU.CSU,FDP,.069291867,.01369863,1825,.60833013,.3664225
CDU.CSU,NoID,.26975843,.32109588,1825,.60833013,.3664225
CDU.CSU,PDS,.053123526,.067397259,1825,.60833013,.3664225
CDU.CSU,CDU.CSU,.91891301,.28986302,1825,.60833013,.3664225
CDU.CSU,B90.Greens,.059581205,.055890411,1825,.60833013,.3664225
CDU.CSU,SPD,.022160625,.25205478,1825,.60833013,.3664225
FDP,B90.Greens,.021531392,.055890411,1825,.60833013,.049478523
FDP,FDP,.76817429,.01369863,1825,.60833013,.049478523
FDP,SPD,.0080083823,.25205478,1825,.60833013,.049478523
FDP,NoID,.097485013,.32109588,1825,.60833013,.049478523
FDP,CDU.CSU,.010824867,.28986302,1825,.60833013,.049478523
FDP,PDS,.019197721,.067397259,1825,.60833013,.049478523
B90.Greens,PDS,.023408111,.067397259,1825,.60833013,.091463439
B90.Greens,SPD,.0097647579,.25205478,1825,.60833013,.091463439
B90.Greens,FDP,.030532459,.01369863,1825,.60833013,.091463439
B90.Greens,B90.Greens,.80538487,.055890411,1825,.60833013,.091463439
B90.Greens,NoID,.11886515,.32109588,1825,.60833013,.091463439
B90.Greens,CDU.CSU,.013198946,.28986302,1825,.60833013,.091463439
PDS,CDU.CSU,.01525824,.28986302,1825,.60833013,.10951825
PDS,PDS,.83013028,.067397259,1825,.60833013,.10951825
PDS,SPD,.011288252,.25205478,1825,.60833013,.10951825
PDS,FDP,.03529612,.01369863,1825,.60833013,.10951825
PDS,B90.Greens,.03034967,.055890411,1825,.60833013,.10951825
PDS,NoID,.13741045,.32109588,1825,.60833013,.10951825
