choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
SDP,PS,.012130491,.11659919,1235,.61137897,.20859742
SDP,VAS,.033972714,.080971658,1235,.61137897,.20859742
SDP,SDP,.90681714,.1708502,1235,.61137897,.20859742
SDP,SFP,.032856897,.054251011,1235,.61137897,.20859742
SDP,VIHR,.032822255,.083400808,1235,.61137897,.20859742
SDP,KOK,.025923816,.13846155,1235,.61137897,.20859742
SDP,NoID,.16837569,.22267206,1235,.61137897,.20859742
SDP,KD,.048990216,.029959515,1235,.61137897,.20859742
SDP,KESK,.023656009,.10283401,1235,.61137897,.20859742
KESK,VIHR,.025338128,.083400808,1235,.61137897,.13230491
KESK,SDP,.014564459,.1708502,1235,.61137897,.13230491
KESK,PS,.0093644969,.11659919,1235,.61137897,.13230491
KESK,NoID,.12998268,.22267206,1235,.61137897,.13230491
KESK,KESK,.87776655,.10283401,1235,.61137897,.13230491
KESK,SFP,.02536487,.054251011,1235,.61137897,.13230491
KESK,VAS,.02622626,.080971658,1235,.61137897,.13230491
KESK,KOK,.020012669,.13846155,1235,.61137897,.13230491
KESK,KD,.037819471,.029959515,1235,.61137897,.13230491
KOK,KD,.033970237,.029959515,1235,.61137897,.15659204
KOK,VIHR,.022759235,.083400808,1235,.61137897,.15659204
KOK,KOK,.86401165,.13846155,1235,.61137897,.15659204
KOK,SFP,.022783255,.054251011,1235,.61137897,.15659204
KOK,PS,.0084113861,.11659919,1235,.61137897,.15659204
KOK,NoID,.11675315,.22267206,1235,.61137897,.15659204
KOK,SDP,.013082101,.1708502,1235,.61137897,.15659204
KOK,KESK,.01640328,.10283401,1235,.61137897,.15659204
KOK,VAS,.023556974,.080971658,1235,.61137897,.15659204
SFP,SDP,.0098193157,.1708502,1235,.61137897,.073274247
SFP,NoID,.087633945,.22267206,1235,.61137897,.073274247
SFP,KESK,.012312165,.10283401,1235,.61137897,.073274247
SFP,VIHR,.01708289,.083400808,1235,.61137897,.073274247
SFP,SFP,.82196051,.054251011,1235,.61137897,.073274247
SFP,PS,.0063135163,.11659919,1235,.61137897,.073274247
SFP,KD,.025497777,.029959515,1235,.61137897,.073274247
SFP,VAS,.017681668,.080971658,1235,.61137897,.073274247
SFP,KOK,.013492483,.13846155,1235,.61137897,.073274247
KD,KD,.72410733,.029959515,1235,.61137897,.038737185
KD,SDP,.0058016344,.1708502,1235,.61137897,.038737185
KD,PS,.0037302717,.11659919,1235,.61137897,.038737185
KD,VIHR,.010093238,.083400808,1235,.61137897,.038737185
KD,NoID,.051777549,.22267206,1235,.61137897,.038737185
KD,SFP,.010103892,.054251011,1235,.61137897,.038737185
KD,KESK,.0072745075,.10283401,1235,.61137897,.038737185
KD,VAS,.010447019,.080971658,1235,.61137897,.038737185
KD,KOK,.0079718856,.13846155,1235,.61137897,.038737185
VIHR,VIHR,.82217067,.083400808,1235,.61137897,.096791729
VIHR,VAS,.017704854,.080971658,1235,.61137897,.096791729
VIHR,NoID,.087748863,.22267206,1235,.61137897,.096791729
VIHR,KESK,.012328311,.10283401,1235,.61137897,.096791729
VIHR,PS,.0063217958,.11659919,1235,.61137897,.096791729
VIHR,KD,.025531214,.029959515,1235,.61137897,.096791729
VIHR,SDP,.0098321922,.1708502,1235,.61137897,.096791729
VIHR,KOK,.013510177,.13846155,1235,.61137897,.096791729
VIHR,SFP,.017123347,.054251011,1235,.61137897,.096791729
VAS,KOK,.012941885,.13846155,1235,.61137897,.093035705
VAS,KESK,.011809734,.10283401,1235,.61137897,.093035705
VAS,VAS,.81519276,.080971658,1235,.61137897,.093035705
VAS,PS,.0060558761,.11659919,1235,.61137897,.093035705
VAS,VIHR,.016385777,.083400808,1235,.61137897,.093035705
VAS,KD,.02445727,.029959515,1235,.61137897,.093035705
VAS,SFP,.016403072,.054251011,1235,.61137897,.093035705
VAS,NoID,.0840578,.22267206,1235,.61137897,.093035705
VAS,SDP,.0094186114,.1708502,1235,.61137897,.093035705
PS,VIHR,.053347826,.083400808,1235,.61137897,.20066676
PS,PS,.94767219,.11659919,1235,.61137897,.20066676
PS,SFP,.053404134,.054251011,1235,.61137897,.20066676
PS,KOK,.04213541,.13846155,1235,.61137897,.20066676
PS,SDP,.030664548,.1708502,1235,.61137897,.20066676
PS,KESK,.038449422,.10283401,1235,.61137897,.20066676
PS,VAS,.055217732,.080971658,1235,.61137897,.20066676
PS,KD,.079626508,.029959515,1235,.61137897,.20066676
PS,NoID,.27367032,.22267206,1235,.61137897,.20066676
