choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
FDP,SD,.13133729,.0018963338,3164,.56851596,.21649067
FDP,EDU,.10858884,.0028445006,3164,.56851596,.21649067
FDP,SOL,.12370659,.0041087233,3164,.56851596,.21649067
FDP,LPS,.053297911,.013590392,3164,.56851596,.21649067
FDP,PdA,.10133272,.0060050567,3164,.56851596,.21649067
FDP,EVP,.07041613,.0047408342,3164,.56851596,.21649067
FDP,SVP,.011343069,.053729456,3164,.56851596,.21649067
FDP,FGA,.10474232,.0012642225,3164,.56851596,.21649067
FDP,CSP,.18277493,.00094816688,3164,.56851596,.21649067
FDP,Lega,.072021134,.01011378,3164,.56851596,.21649067
FDP,GPS,.043671083,.011378002,3164,.56851596,.21649067
FDP,FDP,.9538039,.087863468,3164,.56851596,.21649067
FDP,SPS,.010954728,.13495575,3164,.56851596,.21649067
FDP,CVP,.019961024,.054677624,3164,.56851596,.21649067
FDP,NoID,.20933245,.59776878,3164,.56851596,.21649067
FDP,LdU,.11660583,.00094816688,3164,.56851596,.21649067
CVP,Lega,.042398352,.01011378,3164,.56851596,.12820788
CVP,SD,.077317365,.0018963338,3164,.56851596,.12820788
CVP,EVP,.041453496,.0047408342,3164,.56851596,.12820788
CVP,SVP,.006677588,.053729456,3164,.56851596,.12820788
CVP,LPS,.031376116,.013590392,3164,.56851596,.12820788
CVP,EDU,.063925512,.0028445006,3164,.56851596,.12820788
CVP,SOL,.072825231,.0041087233,3164,.56851596,.12820788
CVP,PdA,.059653882,.0060050567,3164,.56851596,.12820788
CVP,LdU,.06864506,.00094816688,3164,.56851596,.12820788
CVP,CSP,.10759836,.00094816688,3164,.56851596,.12820788
CVP,SPS,.0064489744,.13495575,3164,.56851596,.12820788
CVP,FGA,.061661094,.0012642225,3164,.56851596,.12820788
CVP,FDP,.0072000767,.087863468,3164,.56851596,.12820788
CVP,NoID,.1232326,.59776878,3164,.56851596,.12820788
CVP,GPS,.025708871,.011378002,3164,.56851596,.12820788
CVP,CVP,.91639531,.054677624,3164,.56851596,.12820788
SPS,CSP,.20538339,.00094816688,3164,.56851596,.27819967
SPS,GPS,.049073007,.011378002,3164,.56851596,.27819967
SPS,NoID,.23522596,.59776878,3164,.56851596,.27819967
SPS,PdA,.11386713,.0060050567,3164,.56851596,.27819967
SPS,SPS,.95997804,.13495575,3164,.56851596,.27819967
SPS,Lega,.080929831,.01011378,3164,.56851596,.27819967
SPS,LdU,.13102946,.00094816688,3164,.56851596,.27819967
SPS,EDU,.1220208,.0028445006,3164,.56851596,.27819967
SPS,EVP,.079126298,.0047408342,3164,.56851596,.27819967
