choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
CSA,NoID,.33646181,.51483053,472,.49924511,.37714061
CSA,FPO,.038841069,.052966103,472,.49924511,.37714061
CSA,OVP,.24140984,.0021186441,472,.49924511,.37714061
CSA,Gruene,.039486349,.15889831,472,.49924511,.37714061
CSA,LIF,.10759079,.0084745763,472,.49924511,.37714061
CSA,CSA,.95451939,.20127119,472,.49924511,.37714061
CSA,SPO,.033328228,.061440676,472,.49924511,.37714061
Gruene,SPO,.018445199,.061440676,472,.49924511,.24521875
Gruene,NoID,.18621168,.51483053,472,.49924511,.24521875
Gruene,LIF,.059545133,.0084745763,472,.49924511,.24521875
Gruene,Gruene,.90449578,.15889831,472,.49924511,.24521875
Gruene,OVP,.13360605,.0021186441,472,.49924511,.24521875
Gruene,FPO,.021496233,.052966103,472,.49924511,.24521875
Gruene,CSA,.012763432,.20127119,472,.49924511,.24521875
SPO,FPO,.025996242,.052966103,472,.49924511,.18229707
SPO,NoID,.22519313,.51483053,472,.49924511,.18229707
SPO,SPO,.92325151,.061440676,472,.49924511,.18229707
SPO,OVP,.16157506,.0021186441,472,.49924511,.18229707
SPO,Gruene,.026428124,.15889831,472,.49924511,.18229707
SPO,LIF,.072010279,.0084745763,472,.49924511,.18229707
SPO,CSA,.015435322,.20127119,472,.49924511,.18229707
FPO,OVP,.13612081,.0021186441,472,.49924511,.15379581
FPO,LIF,.060665902,.0084745763,472,.49924511,.15379581
FPO,FPO,.90646106,.052966103,472,.49924511,.15379581
FPO,CSA,.013003668,.20127119,472,.49924511,.15379581
FPO,Gruene,.022264682,.15889831,472,.49924511,.15379581
FPO,SPO,.01879238,.061440676,472,.49924511,.15379581
FPO,NoID,.18971659,.51483053,472,.49924511,.15379581
LIF,NoID,.052668262,.51483053,472,.49924511,.03545399
LIF,SPO,.0052170553,.061440676,472,.49924511,.03545399
LIF,FPO,.0060800114,.052966103,472,.49924511,.03545399
LIF,LIF,.6970706,.0084745763,472,.49924511,.03545399
LIF,CSA,.0036100193,.20127119,472,.49924511,.03545399
LIF,OVP,.03778924,.0021186441,472,.49924511,.03545399
LIF,Gruene,.0061810203,.15889831,472,.49924511,.03545399
OVP,SPO,.00096564146,.061440676,472,.49924511,.006093821
OVP,FPO,.0011253688,.052966103,472,.49924511,.006093821
OVP,CSA,.00066819007,.20127119,472,.49924511,.006093821
OVP,Gruene,.0011440648,.15889831,472,.49924511,.006093821
OVP,NoID,.0097485371,.51483053,472,.49924511,.006093821
OVP,OVP,.28949901,.0021186441,472,.49924511,.006093821
OVP,LIF,.0031173015,.0084745763,472,.49924511,.006093821
