choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"SKP.VPK.V","SAP",.010217,.438826,2828,.7361251,.0536722
"SKP.VPK.V","BF.C",.0134446,.1255304,2828,.7361251,.0536722
"SKP.VPK.V","FP",.0209812,.0473833,2828,.7361251,.0536722
"SKP.VPK.V","KdS",.0399417,.0226308,2828,.7361251,.0536722
"SKP.VPK.V","H.M",.0104077,.1980198,2828,.7361251,.0536722
"SKP.VPK.V","MP",.0440323,.0152051,2828,.7361251,.0536722
"SKP.VPK.V","NoID",.133194,.1198727,2828,.7361251,.0536722
"SKP.VPK.V","SKP.VPK.V",.8847752,.0304102,2828,.7361251,.0536722
"SAP","BF.C",.0248096,.1255304,2828,.7361251,.4555504
"SAP","H.M",.0192055,.1980198,2828,.7361251,.4555504
"SAP","FP",.0387172,.0473833,2828,.7361251,.4555504
"SAP","NoID",.245786,.1198727,2828,.7361251,.4555504
"SAP","SKP.VPK.V",.0326724,.0304102,2828,.7361251,.4555504
"SAP","KdS",.0737053,.0226308,2828,.7361251,.4555504
"SAP","MP",.0812539,.0152051,2828,.7361251,.4555504
"SAP","SAP",.9421462,.438826,2828,.7361251,.4555504
"BF.C","KdS",.0545408,.0226308,2828,.7361251,.1501439
"BF.C","NoID",.1818779,.1198727,2828,.7361251,.1501439
"BF.C","FP",.0286501,.0473833,2828,.7361251,.1501439
"BF.C","SAP",.0139514,.438826,2828,.7361251,.1501439
"BF.C","H.M",.0142118,.1980198,2828,.7361251,.1501439
"BF.C","MP",.0601267,.0152051,2828,.7361251,.1501439
"BF.C","BF.C",.9174187,.1255304,2828,.7361251,.1501439
"BF.C","SKP.VPK.V",.0241771,.0304102,2828,.7361251,.1501439
"FP","MP",.0361038,.0152051,2828,.7361251,.0623073
"FP","SKP.VPK.V",.0145174,.0304102,2828,.7361251,.0623073
"FP","FP",.8596794,.0473833,2828,.7361251,.0623073
"FP","BF.C",.0110237,.1255304,2828,.7361251,.0623073
"FP","KdS",.0327497,.0226308,2828,.7361251,.0623073
"FP","H.M",.0085336,.1980198,2828,.7361251,.0623073
"FP","SAP",.0083773,.438826,2828,.7361251,.0623073
"FP","NoID",.1092108,.1198727,2828,.7361251,.0623073
"H.M","MP",.0796413,.0152051,2828,.7361251,.2319322
"H.M","BF.C",.0243172,.1255304,2828,.7361251,.2319322
"H.M","H.M",.9406852,.1980198,2828,.7361251,.2319322
"H.M","SKP.VPK.V",.032024,.0304102,2828,.7361251,.2319322
"H.M","FP",.0379488,.0473833,2828,.7361251,.2319322
"H.M","SAP",.0184794,.438826,2828,.7361251,.2319322
"H.M","NoID",.2409079,.1198727,2828,.7361251,.2319322
"H.M","KdS",.0722425,.0226308,2828,.7361251,.2319322
"KdS","FP",.0075099,.0473833,2828,.7361251,.0256176
"KdS","MP",.0157607,.0152051,2828,.7361251,.0256176
"KdS","BF.C",.0048123,.1255304,2828,.7361251,.0256176
"KdS","KdS",.7144207,.0226308,2828,.7361251,.0256176
"KdS","SAP",.003657,.438826,2828,.7361251,.0256176
"KdS","H.M",.0037253,.1980198,2828,.7361251,.0256176
"KdS","NoID",.0476747,.1198727,2828,.7361251,.0256176
"KdS","SKP.VPK.V",.0063374,.0304102,2828,.7361251,.0256176
"MP","SKP.VPK.V",.0054965,.0304102,2828,.7361251,.0186548
"MP","FP",.0065134,.0473833,2828,.7361251,.0186548
"MP","NoID",.0413486,.1198727,2828,.7361251,.0186548
"MP","SAP",.0031717,.438826,2828,.7361251,.0186548
"MP","BF.C",.0041737,.1255304,2828,.7361251,.0186548
"MP","MP",.6830813,.0152051,2828,.7361251,.0186548
"MP","H.M",.0032309,.1980198,2828,.7361251,.0186548
"MP","KdS",.0123994,.0226308,2828,.7361251,.0186548
