choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
LPC,LPC,.46866605,.29624879,3119,.26283771,.17206432
LPC,PCP,.024919994,.25937802,3119,.26283771,.17206432
LPC,NDP,.035110697,.10387945,3119,.26283771,.17206432
LPC,NoID,.086428612,.24751523,3119,.26283771,.17206432
LPC,BQ,.018490167,.092978522,3119,.26283771,.17206432
PCP,LPC,.17246662,.29624879,3119,.26283771,.34967154
PCP,NoID,.29653773,.24751523,3119,.26283771,.34967154
PCP,PCP,.79717046,.25937802,3119,.26283771,.34967154
PCP,NDP,.12046528,.10387945,3119,.26283771,.34967154
PCP,BQ,.063440017,.092978522,3119,.26283771,.34967154
NDP,PCP,.050630454,.25937802,3119,.26283771,.1594339
NDP,NoID,.17559876,.24751523,3119,.26283771,.1594339
NDP,BQ,.037566848,.092978522,3119,.26283771,.1594339
NDP,NDP,.66509581,.10387945,3119,.26283771,.1594339
NDP,LPC,.1021284,.29624879,3119,.26283771,.1594339
BQ,NoID,.44143489,.24751523,3119,.26283771,.31883025
BQ,BQ,.880503,.092978522,3119,.26283771,.31883025
BQ,PCP,.12727909,.25937802,3119,.26283771,.31883025
BQ,LPC,.25673893,.29624879,3119,.26283771,.31883025
BQ,NDP,.1793282,.10387945,3119,.26283771,.31883025
