choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
SPD,FDP,.033118192,.07526882,930,.59456265,.47465685
SPD,SPD,.94044697,.40215054,930,.59456265,.47465685
SPD,CDU.CSU,.045045242,.30107528,930,.59456265,.47465685
SPD,NoID,.36297458,.22150537,930,.59456265,.47465685
CDU.CSU,SPD,.024698896,.40215054,930,.59456265,.34385166
CDU.CSU,NoID,.2641986,.22150537,930,.59456265,.34385166
CDU.CSU,CDU.CSU,.90868688,.30107528,930,.59456265,.34385166
CDU.CSU,FDP,.024105763,.07526882,930,.59456265,.34385166
FDP,SPD,.034854122,.40215054,930,.59456265,.18149151
FDP,CDU.CSU,.046267904,.30107528,930,.59456265,.18149151
FDP,FDP,.94277602,.07526882,930,.59456265,.18149151
FDP,NoID,.37282681,.22150537,930,.59456265,.18149151
