choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
IU,PNV,.060428493,.0065502184,916,.64990234,.15657906
IU,PP,.010837225,.2117904,916,.64990234,.15657906
IU,NoID,.11107016,.44477102,916,.64990234,.15657906
IU,CDS,.060818624,.0065502184,916,.64990234,.15657906
IU,CIU,.027859278,.018558951,916,.64990234,.15657906
IU,PSOE,.0063681132,.16048035,916,.64990234,.15657906
IU,IU,.81513715,.12554584,916,.64990234,.15657906
IU,HB,.0974572,.0021834061,916,.64990234,.15657906
PSOE,CIU,.12026796,.018558951,916,.64990234,.39795971
PSOE,PNV,.26086861,.0065502184,916,.64990234,.39795971
PSOE,HB,.42072082,.0021834061,916,.64990234,.39795971
PSOE,PP,.046784088,.2117904,916,.64990234,.39795971
PSOE,PSOE,.97015685,.16048035,916,.64990234,.39795971
PSOE,NoID,.47948769,.44477102,916,.64990234,.39795971
PSOE,IU,.099714801,.12554584,916,.64990234,.39795971
PSOE,CDS,.2625528,.0065502184,916,.64990234,.39795971
CDS,NoID,.024096048,.44477102,916,.64990234,.015360129
CDS,IU,.0050110412,.12554584,916,.64990234,.015360129
CDS,PSOE,.0013815264,.16048035,916,.64990234,.015360129
CDS,HB,.021142792,.0021834061,916,.64990234,.015360129
CDS,CDS,.46562481,.0065502184,916,.64990234,.015360129
CDS,PP,.0023510749,.2117904,916,.64990234,.015360129
CDS,PNV,.013109623,.0065502184,916,.64990234,.015360129
CDS,CIU,.0060439138,.018558951,916,.64990234,.015360129
CIU,IU,.018114464,.12554584,916,.64990234,.058716517
CIU,PP,.0084989257,.2117904,916,.64990234,.058716517
CIU,PNV,.047390111,.0065502184,916,.64990234,.058716517
CIU,CDS,.047696065,.0065502184,916,.64990234,.058716517
CIU,CIU,.77102226,.018558951,916,.64990234,.058716517
CIU,HB,.076429293,.0021834061,916,.64990234,.058716517
CIU,PSOE,.0049940939,.16048035,916,.64990234,.058716517
CIU,NoID,.087105051,.44477102,916,.64990234,.058716517
PP,CIU,.067654692,.018558951,916,.64990234,.32989162
PP,IU,.056092862,.12554584,916,.64990234,.32989162
PP,PSOE,.015464605,.16048035,916,.64990234,.32989162
PP,HB,.23666932,.0021834061,916,.64990234,.32989162
PP,CDS,.1476946,.0065502184,916,.64990234,.32989162
PP,NoID,.26972762,.44477102,916,.64990234,.32989162
PP,PP,.92874658,.2117904,916,.64990234,.32989162
PP,PNV,.1467472,.0065502184,916,.64990234,.32989162
HB,HB,.12613609,.0021834061,916,.64990234,.0023633009
HB,PNV,.0022162364,.0065502184,916,.64990234,.0023633009
HB,CIU,.001021749,.018558951,916,.64990234,.0023633009
HB,CDS,.0022305448,.0065502184,916,.64990234,.0023633009
HB,NoID,.0040735374,.44477102,916,.64990234,.0023633009
HB,IU,.00084713747,.12554584,916,.64990234,.0023633009
HB,PP,.00039745908,.2117904,916,.64990234,.0023633009
HB,PSOE,.00023355283,.16048035,916,.64990234,.0023633009
PNV,HB,.021444494,.0021834061,916,.64990234,.015560033
PNV,NoID,.024439892,.44477102,916,.64990234,.015560033
PNV,IU,.0050825477,.12554584,916,.64990234,.015560033
PNV,PP,.0023846244,.2117904,916,.64990234,.015560033
PNV,PSOE,.0014012405,.16048035,916,.64990234,.015560033
PNV,CIU,.0061301589,.018558951,916,.64990234,.015560033
PNV,CDS,.013382538,.0065502184,916,.64990234,.015560033
PNV,PNV,.46923971,.0065502184,916,.64990234,.015560033
