choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
CON,LAB,.062788755,.4319967,2419,.55411088,.3785404
CON,LP,.052404054,.13517983,2419,.55411088,.3785404
CON,CON,.86992329,.37453493,2419,.55411088,.3785404
CON,NoID,.31764781,.058288548,2419,.55411088,.3785404
LAB,LP,.050098754,.13517983,2419,.55411088,.41869083
LAB,NoID,.30367422,.058288548,2419,.55411088,.41869083
LAB,CON,.057889383,.37453493,2419,.55411088,.41869083
LAB,LAB,.86235881,.4319967,2419,.55411088,.41869083
LP,CON,.072187342,.37453493,2419,.55411088,.2027688
LP,LP,.89749718,.13517983,2419,.55411088,.2027688
LP,LAB,.074852452,.4319967,2419,.55411088,.2027688
LP,NoID,.37867796,.058288548,2419,.55411088,.2027688
