choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
FDP,GPS,.025913397,.028451001,949,.52344602,.17419544
FDP,CVP,.025085179,.10432034,949,.52344602,.17419544
FDP,FPS,.057980608,.0063224449,949,.52344602,.17419544
FDP,LPS,.090181299,.015806112,949,.52344602,.17419544
FDP,SD,.076461524,.0042149629,949,.52344602,.17419544
FDP,PdA,.10427321,.0052687037,949,.52344602,.17419544
FDP,FDP,.88280946,.1032666,949,.52344602,.17419544
FDP,REP,.13461898,.0031612224,949,.52344602,.17419544
FDP,SPS,.017626865,.088514224,949,.52344602,.17419544
FDP,SVP,.032156613,.061116964,949,.52344602,.17419544
FDP,NoID,.15505478,.45963034,949,.52344602,.17419544
FDP,EVP,.043207586,.0042149629,949,.52344602,.17419544
FDP,POCH,.063256517,.0063224449,949,.52344602,.17419544
FDP,LdU,.043314941,.01369863,949,.52344602,.17419544
FDP,FGA,.065216698,.0094836671,949,.52344602,.17419544
CVP,FDP,.017942432,.1032666,949,.52344602,.15857007
CVP,SD,.063793302,.0042149629,949,.52344602,.15857007
CVP,PdA,.086997129,.0052687037,949,.52344602,.15857007
CVP,SPS,.014706428,.088514224,949,.52344602,.15857007
CVP,GPS,.021620041,.028451001,949,.52344602,.15857007
CVP,CVP,.85914636,.10432034,949,.52344602,.15857007
CVP,FGA,.054411527,.0094836671,949,.52344602,.15857007
CVP,EVP,.036048908,.0042149629,949,.52344602,.15857007
CVP,POCH,.052776113,.0063224449,949,.52344602,.15857007
CVP,LdU,.036138482,.01369863,949,.52344602,.15857007
CVP,FPS,.048374325,.0063224449,949,.52344602,.15857007
CVP,SVP,.026828874,.061116964,949,.52344602,.15857007
CVP,LPS,.075239971,.015806112,949,.52344602,.15857007
CVP,REP,.11231518,.0031612224,949,.52344602,.15857007
CVP,NoID,.12936515,.45963034,949,.52344602,.15857007
SPS,SPS,.90844852,.088514224,949,.52344602,.18548277
SPS,POCH,.079416864,.0063224449,949,.52344602,.18548277
SPS,FPS,.072793104,.0063224449,949,.52344602,.18548277
SPS,LPS,.11322021,.015806112,949,.52344602,.18548277
SPS,NoID,.19466712,.45963034,949,.52344602,.18548277
SPS,SD,.095995396,.0042149629,949,.52344602,.18548277
SPS,FDP,.026999556,.1032666,949,.52344602,.18548277
SPS,REP,.16901053,.0031612224,949,.52344602,.18548277
SPS,LdU,.054380752,.01369863,949,.52344602,.18548277
SPS,SVP,.040371768,.061116964,949,.52344602,.18548277
SPS,GPS,.032533579,.028451001,949,.52344602,.18548277
SPS,EVP,.054245964,.0042149629,949,.52344602,.18548277
SPS,PdA,.13091223,.0052687037,949,.52344602,.18548277
SPS,FGA,.081877813,.0094836671,949,.52344602,.18548277
SPS,CVP,.031493768,.10432034,949,.52344602,.18548277
SVP,NoID,.095426239,.45963034,949,.52344602,.10090881
SVP,FGA,.040136676,.0094836671,949,.52344602,.10090881
SVP,EVP,.026591487,.0042149629,949,.52344602,.10090881
SVP,POCH,.038930316,.0063224449,949,.52344602,.10090881
SVP,REP,.082849324,.0031612224,949,.52344602,.10090881
SVP,LPS,.055500787,.015806112,949,.52344602,.10090881
SVP,SD,.047057148,.0042149629,949,.52344602,.10090881
SVP,GPS,.015948029,.028451001,949,.52344602,.10090881
SVP,FDP,.013235239,.1032666,949,.52344602,.10090881
SVP,CVP,.015438313,.10432034,949,.52344602,.10090881
SVP,SPS,.010848201,.088514224,949,.52344602,.10090881
SVP,SVP,.81240159,.061116964,949,.52344602,.10090881
SVP,FPS,.035683334,.0063224449,949,.52344602,.10090881
SVP,LdU,.026657559,.01369863,949,.52344602,.10090881
SVP,PdA,.064173453,.0052687037,949,.52344602,.10090881
LPS,REP,.015594253,.0031612224,949,.52344602,.016488658
LPS,GPS,.0030018061,.028451001,949,.52344602,.016488658
LPS,CVP,.0029058652,.10432034,949,.52344602,.016488658
LPS,SPS,.0020418947,.088514224,949,.52344602,.016488658
LPS,LPS,.4288373,.015806112,949,.52344602,.016488658
LPS,SVP,.0037250197,.061116964,949,.52344602,.016488658
LPS,POCH,.0073276302,.0063224449,949,.52344602,.016488658
LPS,LdU,.0050175996,.01369863,949,.52344602,.016488658
LPS,SD,.0088572968,.0042149629,949,.52344602,.016488658
LPS,NoID,.017961534,.45963034,949,.52344602,.016488658
LPS,PdA,.012079001,.0052687037,949,.52344602,.016488658
LPS,FDP,.0024911934,.1032666,949,.52344602,.016488658
LPS,EVP,.0050051631,.0042149629,949,.52344602,.016488658
LPS,FPS,.0067164693,.0063224449,949,.52344602,.016488658
LPS,FGA,.0075546969,.0094836671,949,.52344602,.016488658
LdU,SD,.031762946,.0042149629,949,.52344602,.045286283
LdU,GPS,.010764707,.028451001,949,.52344602,.045286283
LdU,EVP,.017948899,.0042149629,949,.52344602,.045286283
LdU,SVP,.013358206,.061116964,949,.52344602,.045286283
LdU,LdU,.73864096,.01369863,949,.52344602,.045286283
LdU,FPS,.024085775,.0063224449,949,.52344602,.045286283
LdU,PdA,.043316223,.0052687037,949,.52344602,.045286283
LdU,POCH,.026277443,.0063224449,949,.52344602,.045286283
LdU,REP,.055922188,.0031612224,949,.52344602,.045286283
LdU,CVP,.010420655,.10432034,949,.52344602,.045286283
LdU,NoID,.064411439,.45963034,949,.52344602,.045286283
LdU,FGA,.027091723,.0094836671,949,.52344602,.045286283
LdU,LPS,.03746229,.015806112,949,.52344602,.045286283
LdU,FDP,.0089336103,.1032666,949,.52344602,.045286283
LdU,SPS,.0073223906,.088514224,949,.52344602,.045286283
EVP,GPS,.010801822,.028451001,949,.52344602,.038576923
EVP,SPS,.0073476373,.088514224,949,.52344602,.038576923
EVP,EVP,.73935068,.0042149629,949,.52344602,.038576923
EVP,REP,.056115001,.0031612224,949,.52344602,.038576923
EVP,PdA,.043465573,.0052687037,949,.52344602,.038576923
EVP,FGA,.027185131,.0094836671,949,.52344602,.038576923
EVP,LPS,.037591454,.015806112,949,.52344602,.038576923
EVP,SVP,.013404264,.061116964,949,.52344602,.038576923
EVP,POCH,.026368044,.0063224449,949,.52344602,.038576923
EVP,SD,.031872462,.0042149629,949,.52344602,.038576923
EVP,FPS,.024168819,.0063224449,949,.52344602,.038576923
EVP,LdU,.018055538,.01369863,949,.52344602,.038576923
EVP,CVP,.010456584,.10432034,949,.52344602,.038576923
EVP,FDP,.0089644119,.1032666,949,.52344602,.038576923
EVP,NoID,.064633518,.45963034,949,.52344602,.038576923
PdA,EVP,.0033884482,.0042149629,949,.52344602,.0084111774
PdA,GPS,.0020321943,.028451001,949,.52344602,.0084111774
PdA,REP,.010557162,.0031612224,949,.52344602,.0084111774
PdA,SD,.005996306,.0042149629,949,.52344602,.0084111774
PdA,FDP,.0016865142,.1032666,949,.52344602,.0084111774
PdA,PdA,.3356846,.0052687037,949,.52344602,.0084111774
PdA,POCH,.0049607363,.0063224449,949,.52344602,.0084111774
PdA,SPS,.0013823432,.088514224,949,.52344602,.0084111774
PdA,LdU,.0033968675,.01369863,949,.52344602,.0084111774
PdA,CVP,.0019672432,.10432034,949,.52344602,.0084111774
PdA,FGA,.005114458,.0094836671,949,.52344602,.0084111774
PdA,LPS,.0070722457,.015806112,949,.52344602,.0084111774
PdA,FPS,.004546986,.0063224449,949,.52344602,.0084111774
PdA,NoID,.012159788,.45963034,949,.52344602,.0084111774
PdA,SVP,.0025218029,.061116964,949,.52344602,.0084111774
POCH,SVP,.0075146202,.061116964,949,.52344602,.023665393
POCH,REP,.031458866,.0031612224,949,.52344602,.023665393
POCH,LPS,.021074302,.015806112,949,.52344602,.023665393
POCH,NoID,.036234468,.45963034,949,.52344602,.023665393
POCH,SD,.017868154,.0042149629,949,.52344602,.023665393
POCH,FGA,.01524037,.0094836671,949,.52344602,.023665393
POCH,GPS,.0060556545,.028451001,949,.52344602,.023665393
POCH,POCH,.60681993,.0063224449,949,.52344602,.023665393
POCH,CVP,.0058621098,.10432034,949,.52344602,.023665393
POCH,FDP,.0050255768,.1032666,949,.52344602,.023665393
POCH,FPS,.013549383,.0063224449,949,.52344602,.023665393
POCH,PdA,.024367418,.0052687037,949,.52344602,.023665393
POCH,SPS,.0041191899,.088514224,949,.52344602,.023665393
POCH,LdU,.01012219,.01369863,949,.52344602,.023665393
POCH,EVP,.010097101,.0042149629,949,.52344602,.023665393
FGA,PdA,.023130341,.0052687037,949,.52344602,.024405656
FGA,SPS,.003910068,.088514224,949,.52344602,.024405656
FGA,FPS,.012861512,.0063224449,949,.52344602,.024405656
FGA,SD,.016961029,.0042149629,949,.52344602,.024405656
FGA,SVP,.0071331207,.061116964,949,.52344602,.024405656
