choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
CON,NoID,.40029901,.15878467,3785,.51617241,.44115227
CON,LAB,.090223484,.30383092,3785,.51617241,.44115227
CON,LP,.072531611,.16354029,3785,.51617241,.44115227
CON,CON,.90496653,.37384412,3785,.51617241,.44115227
LAB,LP,.046940379,.16354029,3785,.51617241,.31725028
LAB,CON,.041053075,.37384412,3785,.51617241,.31725028
LAB,LAB,.83299983,.30383092,3785,.51617241,.31725028
LAB,NoID,.25906202,.15878467,3785,.51617241,.31725028
LP,LAB,.076776691,.30383092,3785,.51617241,.24159744
LP,LP,.88052803,.16354029,3785,.51617241,.24159744
LP,NoID,.34063894,.15878467,3785,.51617241,.24159744
LP,CON,.053980414,.37384412,3785,.51617241,.24159744
