choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"SD","RV",.0293781,.0130685,1913,.5030019,.346114
"SD","NoID",.2885415,.5373759,1913,.5030019,.346114
"SD","CD",.0371295,.0041819,1913,.5030019,.346114
"SD","EL",.0296018,.0062729,1913,.5030019,.346114
"SD","SD",.9840957,.1902771,1913,.5030019,.346114
"SD","V",.0093147,.1374804,1913,.5030019,.346114
"SD","KF",.0151919,.0825928,1913,.5030019,.346114
"SD","SF",.0113598,.0109775,1913,.5030019,.346114
"SD","FP",.0237998,.0177731,1913,.5030019,.346114
"RV","SD",.0013011,.1902771,1913,.5030019,.0440303
"RV","SF",.0022914,.0109775,1913,.5030019,.0440303
"RV","EL",.0059711,.0062729,1913,.5030019,.0440303
"RV","KF",.0030644,.0825928,1913,.5030019,.0440303
"RV","RV",.9041101,.0130685,1913,.5030019,.0440303
"RV","NoID",.0582027,.5373759,1913,.5030019,.0440303
"RV","V",.0018789,.1374804,1913,.5030019,.0440303
"RV","CD",.0074895,.0041819,1913,.5030019,.0440303
"RV","FP",.0048007,.0177731,1913,.5030019,.0440303
"KF","FP",.0097918,.0177731,1913,.5030019,.1441095
"KF","V",.0038323,.1374804,1913,.5030019,.1441095
"KF","EL",.0121789,.0062729,1913,.5030019,.1441095
"KF","NoID",.1187134,.5373759,1913,.5030019,.1441095
"KF","SF",.0046737,.0109775,1913,.5030019,.1441095
"KF","KF",.9535998,.0825928,1913,.5030019,.1441095
"KF","RV",.0120869,.0130685,1913,.5030019,.1441095
"KF","SD",.0026538,.1902771,1913,.5030019,.1441095
"KF","CD",.015276,.0041819,1913,.5030019,.1441095
"CD","NoID",.0446745,.5373759,1913,.5030019,.0284304
"CD","SD",.0009987,.1902771,1913,.5030019,.0284304
"CD","V",.0014422,.1374804,1913,.5030019,.0284304
"CD","RV",.0045486,.0130685,1913,.5030019,.0284304
"CD","EL",.0045832,.0062729,1913,.5030019,.0284304
"CD","SF",.0017588,.0109775,1913,.5030019,.0284304
"CD","KF",.0023521,.0825928,1913,.5030019,.0284304
"CD","CD",.8770688,.0041819,1913,.5030019,.0284304
"CD","FP",.0036849,.0177731,1913,.5030019,.0284304
"SF","SF",.9669681,.0109775,1913,.5030019,.099864
"SF","FP",.0132785,.0177731,1913,.5030019,.099864
"SF","RV",.0163908,.0130685,1913,.5030019,.099864
"SF","NoID",.1609848,.5373759,1913,.5030019,.099864
"SF","CD",.0207155,.0041819,1913,.5030019,.099864
"SF","EL",.0165156,.0062729,1913,.5030019,.099864
"SF","V",.0051969,.1374804,1913,.5030019,.099864
"SF","SD",.0035987,.1902771,1913,.5030019,.099864
"SF","KF",.0084759,.0825928,1913,.5030019,.099864
"V","EL",.0202904,.0062729,1913,.5030019,.2427755
"V","NoID",.1977794,.5373759,1913,.5030019,.2427755
"V","V",.9741027,.1374804,1913,.5030019,.2427755
"V","RV",.0201371,.0130685,1913,.5030019,.2427755
"V","SD",.0044213,.1902771,1913,.5030019,.2427755
"V","SF",.0077866,.0109775,1913,.5030019,.2427755
"V","CD",.0254502,.0041819,1913,.5030019,.2427755
"V","FP",.0163134,.0177731,1913,.5030019,.2427755
"V","KF",.0104132,.0825928,1913,.5030019,.2427755
"FP","SF",.0028894,.0109775,1913,.5030019,.0570264
"FP","SD",.0016406,.1902771,1913,.5030019,.0570264
"FP","KF",.0038641,.0825928,1913,.5030019,.0570264
"FP","NoID",.0733909,.5373759,1913,.5030019,.0570264
"FP","FP",.9235705,.0177731,1913,.5030019,.0570264
"FP","EL",.0075293,.0062729,1913,.5030019,.0570264
"FP","V",.0023692,.1374804,1913,.5030019,.0570264
"FP","RV",.0074724,.0130685,1913,.5030019,.0570264
"FP","CD",.0094439,.0041819,1913,.5030019,.0570264
"EL","V",.0018631,.1374804,1913,.5030019,.03765
"EL","SF",.0022722,.0109775,1913,.5030019,.03765
"EL","SD",.0012901,.1902771,1913,.5030019,.03765
"EL","FP",.0047603,.0177731,1913,.5030019,.03765
"EL","EL",.9033297,.0062729,1913,.5030019,.03765
"EL","CD",.0074265,.0041819,1913,.5030019,.03765
"EL","KF",.0030386,.0825928,1913,.5030019,.03765
"EL","RV",.0058761,.0130685,1913,.5030019,.03765
"EL","NoID",.0577129,.5373759,1913,.5030019,.03765
