choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
VIHR,KESK,.0088285469,.11161731,439,.52853757,.12460745
VIHR,SDP,.012157413,.12984055,439,.52853757,.12460745
VIHR,KOK,.0089520868,.088838272,439,.52853757,.12460745
VIHR,VAS,.040257551,.025056947,439,.52853757,.12460745
VIHR,KD,.063301779,.0091116177,439,.52853757,.12460745
VIHR,VIHR,.91598189,.027334852,439,.52853757,.12460745
VIHR,NoID,.15558107,.60820043,439,.52853757,.12460745
VAS,VIHR,.0048997314,.027334852,439,.52853757,.050222859
VAS,SDP,.0038480605,.12984055,439,.52853757,.050222859
VAS,KOK,.0028335117,.088838272,439,.52853757,.050222859
VAS,VAS,.75398618,.025056947,439,.52853757,.050222859
VAS,KD,.02003626,.0091116177,439,.52853757,.050222859
VAS,KESK,.0027944089,.11161731,439,.52853757,.050222859
VAS,NoID,.049244467,.60820043,439,.52853757,.050222859
SDP,SDP,.93770516,.12984055,439,.52853757,.25003421
SDP,VIHR,.02017815,.027334852,439,.52853757,.25003421
SDP,KESK,.011507978,.11161731,439,.52853757,.25003421
SDP,KOK,.011669012,.088838272,439,.52853757,.25003421
SDP,VAS,.052475564,.025056947,439,.52853757,.25003421
SDP,KD,.082513638,.0091116177,439,.52853757,.25003421
SDP,NoID,.20279934,.60820043,439,.52853757,.25003421
KD,KOK,.0014419253,.088838272,439,.52853757,.021510255
KD,KD,.6033228,.0091116177,439,.52853757,.021510255
KD,SDP,.0019582117,.12984055,439,.52853757,.021510255
KD,VIHR,.002493389,.027334852,439,.52853757,.021510255
KD,NoID,.025059663,.60820043,439,.52853757,.021510255
KD,VAS,.0064843404,.025056947,439,.52853757,.021510255
KD,KESK,.0014220265,.11161731,439,.52853757,.021510255
KOK,NoID,.28156742,.60820043,439,.52853757,.26469067
KOK,VIHR,.028015425,.027334852,439,.52853757,.26469067
KOK,KD,.11456227,.0091116177,439,.52853757,.26469067
KOK,SDP,.022002237,.12984055,439,.52853757,.26469067
KOK,KESK,.015977724,.11161731,439,.52853757,.26469067
KOK,VAS,.072857291,.025056947,439,.52853757,.26469067
KOK,KOK,.95866162,.088838272,439,.52853757,.26469067
KESK,SDP,.022328917,.12984055,439,.52853757,.28893453
KESK,KD,.11626324,.0091116177,439,.52853757,.28893453
KESK,VIHR,.028431388,.027334852,439,.52853757,.28893453
KESK,NoID,.28574803,.60820043,439,.52853757,.28893453
KESK,KESK,.95946932,.11161731,439,.52853757,.28893453
KESK,KOK,.016441856,.088838272,439,.52853757,.28893453
KESK,VAS,.073939048,.025056947,439,.52853757,.28893453
