choice,party_id,Phat,nrpid_prop,nobs,pseudo,share
"PP","PSOE",.01626973,.12310287,1186,.610448,.52109939
"PP","IU",.061605368,.036256324,1186,.610448,.52109939
"PP","PP",.99371302,.19983137,1186,.610448,.52109939
"PP","NoID",.57142448,.55409706,1186,.610448,.52109939
"PP","CIU",.063634411,.02613828,1186,.610448,.52109939
"PSOE","NoID",.290286,.55409706,1186,.610448,.28429252
"PSOE","CIU",.032326546,.02613828,1186,.610448,.28429252
"PSOE","IU",.031295784,.036256324,1186,.610448,.28429252
"PSOE","PSOE",.97979283,.12310287,1186,.610448,.28429252
"PSOE","PP",.0042583519,.19983137,1186,.610448,.28429252
"IU","PSOE",.0020045249,.12310287,1186,.610448,.072290771
"IU","NoID",.070402801,.55409706,1186,.610448,.072290771
"IU","CIU",.0078401277,.02613828,1186,.610448,.072290771
"IU","IU",.89977998,.036256324,1186,.610448,.072290771
"IU","PP",.0010327742,.19983137,1186,.610448,.072290771
"CIU","CIU",.89619893,.02613828,1186,.610448,.061743211
"CIU","IU",.0073188744,.036256324,1186,.610448,.061743211
"CIU","PP",.00099586404,.19983137,1186,.610448,.061743211
"CIU","PSOE",.0019328853,.12310287,1186,.610448,.061743211
"CIU","NoID",.06788668,.55409706,1186,.610448,.061743211
